uando começou a Guerra dos Bôeres na África do Sul em 1900?;No início de 1900, com a décima primeira semana da guerra.
Que mudanças nos direitos humanos Gorbatchev implementou em 1988?;"Libertação de dissidentes, coletiva de Sakharov em 3 de junho criticando política soviética; abolida detenção psiquiátrica de dissidentes em 4 de julho."
Qual foi a abordagem de Gorbatchev para o socialismo no 19º Congresso do Partido?;"Socialismo humanista, centrado no homem; planejamento central + autonomia empresarial; saúde, educação e habitação garantidas; democracia profunda e consistente."
Que ações históricas sobre crimes soviéticos Gorbatchev incentivou em 1988?;"Memorial para vítimas dos expurgos de Stálin; reconhecimento de crimes contra poloneses deportados para a Sibéria; publicação do protocolo secreto nazi-soviético de 1939."
Como a Estônia reagiu à legislação soviética em novembro de 1988?;"Parlamento estoniano aprovou emenda constitucional para vetar leis de Moscou relacionadas a interesses nacionais; Praesidium soviético declarou “inconstitucional”."
Que medida Gorbatchev foi obrigado a tomar na Hungria em 1988?;Retirar todas as armas nucleares soviéticas do país devido à pressão do governo de Budapeste.
Qual foi a ação de Lech Walesa na Polônia em 1988?;"Exigiu sindicatos livres, liberdade de imprensa, ajuste final com o passado stalinista e a legalização do Solidariedade; foi recebido com honras pelo presidente francês Mitterrand em Paris."
Como a Czechoslováquia reagiu às demandas de reforma em 1988?;"Repressão a manifestações religiosas e memoriais; o Partido Comunista Tcheco declarou que o pluralismo político da Carta 77 estava “fora de questão”."
Que avanços democráticos ocorreram na Hungria em 1988?;"Surgiram grupos não comunistas, como o Fórum Democrático Húngaro (10 mil membros) e a Aliança de Democratas Livres; embora sem cargos no governo, exigiam reformas democráticas."
Qual foi a política de Ceausescu na Romênia em 1988?;"Planejou reassentar agricultores nas cidades, destruir vilarejos, igrejas e cemitérios; rejeitou glasnost e perestroika, mantendo repressão comunista."
Que situação étnica e política complicava a Iugoslávia em 1988?;"Divisões étnicas profundas: Bósnia – 40% muçulmanos; Voivodina – minoria húngara; Kosovo – 85% albaneses muçulmanos; Croácia – católicos; Sérvia – ortodoxos."
O que Slobodan Milosevic fez em Kosovo em 1988?;"Tentou aumentar o controle sérvio sobre Kosovo; removeu membros albaneses do Partido Comunista; 5 dias de manifestações de mineiros albaneses em apoio à autonomia."
Qual desastre natural atingiu a Armênia em dezembro de 1988?;"Terremoto em 7 de dezembro destruiu cidades, matou 25 mil pessoas; Gorbatchev visitou Yerevan e enfrentou protestos sobre Nagorno-Karabakh."
O que ocorreu na guerra Irã-Iraque em 1988?;"Feb – bombardeios mútuos; março – Halabja atacada com armas químicas (5 mil mortos); abril – ataque americano ao Irã; julho – cessar-fogo e retirada do Irã."
Quais ataques terroristas ocorreram em 1988?;"1º de maio – ônibus no Sri Lanka, 26 mortos por tâmeis; 21 de dezembro – avião Pan Am explodido sobre Lockerbie, Escócia, 258 passageiros mortos + 11 no solo."
Que eventos marcaram os direitos humanos na África do Sul em 1988?;"Nelson Mandela completou 70 anos preso em 18 de julho; protestos globais exigiam sua libertação; apartheid mantido com rigor."
Que desastres naturais afetaram Sudão e Bangladesh em 1988?;"Agosto – inundações desabrigaram 1 milhão no Sudão; final de agosto – 3 mil mortos e 25 milhões desabrigados em Bangladesh."
Que problemas ambientais globais foram relatados em 1988?;"OMS e Programa de Meio Ambiente: 1,8 bilhão de urbanos respirando ar de qualidade inaceitável; exportação de resíduos tóxicos proibida por 91 países; Congresso dos EUA proíbe despejo de lodo no mar após 1991."
Que medidas importantes ocorreram na União Soviética no início de 1989?;"6 jan – reabilitação de todas as vítimas dos expurgos de Stálin; 14 fev – últimas tropas saem do Afeganistão; 8 mar – admitidos 250 mortos de Tchernóbil."
Que protestos e greves ocorreram na União Soviética em 1989?;"9 abr – manifestantes na Geórgia exigem separação; 10 jul – 300 mil mineiros em greve; 9 out – Soviete Supremo concede direito de greve."
Que avanços democráticos ocorreram na Hungria em 1989?;"11 jan – formação de partidos políticos permitida, fim do monopólio comunista; 15 mar – grande manifestação por democracia e independência; 28 mar – primeiras eleições multipartidárias desde 1945, candidatos comunistas derrotados."
Quando o Solidariedade foi legalizado na Polônia?;Em 21 de abril de 1989, após acordo do governo polonês com Lech Walesa para reformas políticas e econômicas.
O que ocorreu na Tchecoslováquia em 20 e 17 de maio de 1989?;"20 maio – governo tcheco concordou com eleições multipartidárias; 17 maio – Vaclav Havel foi libertado da prisão, cumprindo menos de um terço da sentença."
Que mudanças ocorreram na fronteira da Hungria em 2 de maio de 1989?;Começou a derrubar a cerca de 350 km que impedia húngaros e alemães-orientais de cruzar para a Áustria, facilitando a fuga para o Ocidente.
Quem se tornou primeiro-ministro da Polônia em setembro de 1989?;Tadeuz Mazowiecki, do Solidariedade, após vitória esmagadora nas primeiras eleições multipartidárias.
Que evento simbólico ocorreu em 23 de agosto de 1989 nas repúblicas bálticas?;Mais de 2 milhões de estonianos, letões e lituanos formaram uma “corrente humana” de protesto no 50º aniversário do Pacto Nazi-Soviético.
Qual foi a reação de Gorbatchev aos movimentos nacionalistas na Lituânia e outras repúblicas bálticas?;Advertiu os líderes locais a cessarem manifestações, concedeu “autonomia econômica”, mas exigiu respeito à Constituição soviética e à unidade do Partido Comunista.
Como se desenvolveu a situação política na Alemanha Oriental em outubro de 1989?;"Manifestações pró-democracia em Leipzig cresceram; 18 out – Erich Honecker renunciou; Egon Krenz prometeu abertura e diálogo; 4 nov – meio milhão de pessoas protestou em Berlim Oriental."
Quando o Muro de Berlim começou a ser aberto?;9 de novembro de 1989, após renúncia do governo da Alemanha Oriental e anúncio de que cidadãos poderiam atravessar livremente a fronteira.
Que evento marcou o fim do regime de Todor Zhivkov na Bulgária?;10 de novembro de 1989, após manifestações pró-democracia e renúncia de Zhivkov, que estava no poder há 35 anos.
O que aconteceu em 20 de novembro de 1989 na Tchecoslováquia?;"Formação do Fórum Cívico, reivindicando eleições livres e pluralidade partidária; 29 de dezembro – Vaclav Havel se torna presidente não comunista."
Como caiu o regime de Ceausescu na Romênia em dezembro de 1989?;"Protestos em Timisoara e Bucareste; forças de segurança se recusaram a reprimir o povo; Ceausescu e esposa fugiram, foram capturados e executados em 25 de dezembro."
Qual foi o único país da Europa Oriental em 1989 onde houve derramamento de sangue significativo durante as mudanças políticas?;Romênia, durante a revolução contra Ceausescu, com centenas de mortos.
Que tragédia ocorreu na China em 3 de junho de 1989?;"Praça Tiananmen em Pequim – polícia e soldados abriram fogo contra manifestantes pró-democracia; pelo menos 200 mortos; destaque internacional para o “Homem do Tanque”."
Que desastre ambiental ocorreu em 24 de março de 1989 no Alasca?;Um petroleiro atingiu um recife, derramando mais de 10 milhões de toneladas de petróleo bruto, matando milhões de pássaros e centenas de lontras-marinhas.
Qual foi a reação internacional ao derramamento de petróleo no Alasca?;Ambientalistas pressionaram por acordos internacionais para eliminar poluentes que danificassem ar, água e solo, restaurar ambientes danificados e exigir compensações das empresas.
Apesar do desastre no Alasca, o que acontecia com as florestas tropicais na América do Sul em 1989?;Grandes extensões continuavam sendo queimadas para abrir áreas agrícolas e pastos, enquanto indústrias poluentes mantinham a emissão de poluição e a chuva ácida.
Que declaração internacional foi assinada em 11 de janeiro de 1989?;Por 149 países, proibindo o uso de gás venenoso e de armas tóxicas e bacteriológicas em guerras.
Qual era a situação da mortalidade infantil global em 1989?;"Diariamente, 7 mil crianças morriam de desidratação, 6 mil de pneumonia; sarampo, tétano e coqueluche matavam 3 milhões de crianças por ano."
Quantas crianças morreriam na década de 1990 por doenças ou desnutrição?;Mais de 100 milhões de crianças.
O que aconteceu com a polícia secreta da Romênia, a Securitate, em 1º de janeiro de 1990?;Foi dissolvida, marcando o fim de seu papel de repressão durante o regime comunista.
Que medida o governo romeno tomou quatro dias depois da dissolução da Securitate?;Anunciou anistia para todos os condenados por delitos políticos desde 1947.
Quais conflitos étnicos e violentos ocorreram no início de 1990 na União Soviética e Albânia?;"Na Albânia, manifestações anticomunistas foram dispersadas; no enclave de Nagorno-Karabakh, 200 armênios e azeris foram mortos, e houve pogroms em Baku contra armênios."
Que mudança política ocorreu na Lituânia em março de 1990?;A Lituânia declarou independência da União Soviética em 15 de março, tornando-se a primeira república báltica a se separar.
Que reformas econômicas e políticas Gorbatchev implementou na União Soviética em 1990?;"Permitindo pequenos negócios com até 20 funcionários e compartilhando o poder de formação política com outros partidos; além de reabilitar vítimas de Stalin e restaurar cidadania de Soljenitsin."
Que mudanças presidenciais ocorreram na Tchecoslováquia e Hungria em 1990?;Vaclav Havel tornou-se presidente da Tchecoslováquia em 2 de maio, e Arpad Goncz foi eleito presidente da Hungria, ex-dissidente preso após o levante de 1956.
O que aconteceu nas primeiras eleições livres da Romênia desde 1937?;Em 20 de maio, a Frente de Salvação Nacional, anticomunista, conquistou dois terços das cadeiras, e Ion Iliescu foi eleito presidente.
Quem foi eleito presidente da Federação Russa em maio de 1990?;Boris Yeltsin, derrotando o candidato indicado por Gorbatchev, e quatro meses depois renunciou ao Partido Comunista.
Que acordo importante ocorreu entre Gorbatchev e Bush entre 31 de maio e 3 de junho de 1990?;Baniram a produção de armas químicas, concordaram em destruí-las, normalizaram relações comerciais e aumentaram vendas de cereais americanos à União Soviética.
Que evento marcou o fim da República Democrática Alemã em outubro de 1990?;Em 2 de outubro, a RDA deixou de existir formalmente, e no dia seguinte Alemanha Oriental e Ocidental anunciaram sua unificação.
Que medidas iniciou o governo sul-africano sob Willem de Klerk em 1990?;Acabou com o banimento do CNA, amenizou a censura, libertou prisioneiros políticos e iniciou negociações para sufrágio universal e respeito aos direitos humanos.
Quando Nelson Mandela foi libertado e qual foi sua primeira ação política significativa?;Libertado em 11 de fevereiro, reuniu-se com De Klerk e exortou ao fim da violência sectária e à reconciliação racial na África do Sul.
Qual foi a situação da guerra civil na Somália entre 1988 e 1990?;"Pelo menos 50 mil civis e 60 mil soldados morreram; em eventos como a abertura de fogo num estádio, cem pessoas foram mortas."
O que ocorreu no Sri Lanka em 13 de junho de 1990 envolvendo os Tigres Tâmeis?;Capturaram noventa policiais cingaleses e os executaram, atacando também tâmeis moderados e muçulmanos.
Quais foram as consequências das ações dos Tigres Tâmeis contra a minoria muçulmana no Sri Lanka?;"Em 3 de agosto, mais de cem muçulmanos foram mortos numa mesquita; em 5 de agosto, 58 muçulmanos foram assassinados em vilarejos."
Qual foi a reação da União Europeia em relação à situação do Sri Lanka em 1990?;Protestou contra a decadência do país e a indulgência com assassinatos descontrolados.
Quando e por quem foi invadido o Kuwait em 1990?;Em 2 de agosto, o Iraque de Saddam Hussein invadiu o Kuwait.
Que medidas imediatas tomou o Conselho de Segurança da ONU após a invasão do Kuwait?;Exigiu a retirada “imediata e incondicional” do Iraque e proibiu a venda de armas ao país.
Como reagiram Estados Unidos e União Soviética à invasão do Kuwait?;Emitiram declaração conjunta exigindo a retirada iraquiana e o bloqueio internacional de venda de armas ao Iraque.
Quais sanções econômicas foram impostas ao Iraque em 6 de agosto de 1990?;Proibição de exportar ou importar petróleo, obrigatória para todos os membros da ONU.
Que comparação fez o presidente George H. W. Bush sobre Saddam Hussein?;Comparou Saddam a Hitler, alertando que apaziguamento não funcionaria diante da agressão.
Como os EUA e aliados reagiram militarmente ao Iraque após a invasão do Kuwait?;"Bloqueio naval em 13 de agosto; envio de tropas e esquadrões aéreos de EUA, Canadá e Grã-Bretanha."
Que medida tomada por Saddam Hussein em 19 de agosto agravou a crise internacional?;Deteve todos os estrangeiros no Kuwait como reféns, violando normas internacionais.
Qual foi a resposta dos EUA em 22 de agosto de 1990 à detenção de reféns?;Convocou 40 mil reservistas militares americanos, reforçando a mobilização contra o Iraque.
Como Margaret Thatcher respondeu à ameaça do Iraque à Arábia Saudita?;Enviou uma brigada blindada britânica de 8 mil homens com tanques e veículos, o maior deslocamento militar britânico desde a Guerra da Coreia.
O que Saddam Hussein anunciou em 24 de dezembro de 1990 sobre Israel?;Afirmou que Israel seria o “primeiro alvo” caso uma guerra se iniciasse.
Que decisão do Congresso americano em 12 de janeiro de 1991 autorizou a ação militar?;Aprovaram a ação militar no Golfo, nomeando o general Schwarzkopf como comandante e mobilizando 425 mil tropas americanas.
Quando começou a Operação Tempestade no Deserto e qual foi a primeira ação da coalizão?;"Em 16 de janeiro de 1991; ataques aéreos massivos destruíram a rede de comunicações do sistema de defesa aérea do Iraque."
Que medidas foram tomadas para proteger Israel contra os mísseis Scud iraquianos?;Uso de mísseis Patriot americanos para interceptação e abrigos com máscaras contra gás para a população.
Qual foi o primeiro território do Kuwait libertado pela coalizão e quando?;Uma pequena ilha no litoral, em 24 de janeiro de 1991.
O que Saddam Hussein fez em 25 de janeiro de 1991 como ato de vandalismo no Kuwait?;Começou a bombear petróleo de tanques de armazenamento para o Golfo, causando o pior derramamento de petróleo da história.
Qual foi a reação do Iraque à ofensiva britânica de 21 de fevereiro de 1991?;Aplicou política de terra queimada, incendiando mais de 150 poços de petróleo no Kuwait, cobrindo a cidade com fumaça preta.
Quando a ofensiva terrestre da coalizão começou e qual foi o resultado do primeiro dia?;"24 de fevereiro de 1991; 20 mil soldados iraquianos se renderam antes do fim do dia."
Qual foi o impacto dos mísseis Scud iraquianos sobre Israel em fevereiro de 1991?;Israel teve 1.600 famílias desalojadas e um civil morreu de ataque cardíaco, mas interceptores Patriot limitaram os danos.
Quando o Kuwait foi oficialmente declarado “livre”?;Em 27 de fevereiro de 1991, com a entrada das forças da coalizão na Cidade do Kuwait.
Quais foram as perdas da coalizão e do Iraque na Guerra do Golfo?;"Coalizão: menos de 200 mortos em combate (50 por fogo amigo); Iraque: mais de 8 mil soldados mortos e 5 mil civis mortos."
Qual foi a reação de Saddam Hussein às revoltas internas no Iraque após a guerra?;Reprimiu xiitas no sul e curdos no norte com força aérea e ataques terrestres, mantendo o controle do país.
Qual foi a consequência do referendo lituano em 9 de fevereiro de 1991?;"Confirmou a independência da Lituânia; ação militar soviética anterior matou 13 pessoas, mas não impediu a separação."
Quem foi eleito presidente da Federação Russa em 12 de junho de 1991?;Boris Yeltsin, a primeira eleição popular na história da União Soviética.
Qual foi o evento importante do Pacto de Varsóvia em 1º de julho de 1991?;Gorbatchev autorizou a assinatura de um protocolo dissolvendo o Pacto de Varsóvia.
O que aconteceu durante o golpe de agosto de 1991 contra Gorbatchev?;"Líderes comunistas tentaram tomar Moscou; Yeltsin formou barricadas civis; golpe fracassou, mas Gorbatchev perdeu autoridade."
Quais repúblicas soviéticas declararam independência em agosto de 1991?;Letônia, Lituânia, Armênia, Ucrânia, Belarus, Moldávia, Azerbaijão, Uzbequistão, Quirquistão, Tajiquistão.
Quando a União Soviética deixou de existir oficialmente?;"25 de dezembro de 1991, com a renúncia formal de Gorbatchev; Soviete Supremo se autodissolveu em 26 de dezembro."
Quais repúblicas da Iugoslávia declararam independência em 25 de junho de 1991?;Croácia e Eslovênia, dando início à guerra de dez dias.
O que aconteceu com a Bósnia-Herzegovina em 15 de outubro de 1991?;Votou por independência, mas seu caráter multirracial provocou invasões por croatas e sérvios.
;
Qual foi o ataque militante Sikh em 1991 na Índia?;Militantes Sikhs atacaram dois trens no Punjab, matando mais de 70 passageiros.
Que tragédia natural ocorreu em Bangladesh em 29 de abril de 1991?;Um ciclone com ventos de 265 km/h matou pelo menos 150 mil pessoas, arrastou 500 barcos de pesca e destruiu um milhão de toneladas de arroz.
Quem assassinou Rajiv Gandhi em 21 de maio de 1991 e como?;Uma jovem extremista tâmil separatista matou Gandhi e 16 pessoas usando uma carga explosiva amarrada ao corpo durante um comício eleitoral.
Qual era a situação na Somália em 1991?;Guerra civil matou 20 mil pessoas, 5 milhões estavam desnutridos, dificultando o envio de ajuda humanitária.
Que evento marcou um avanço positivo nos conflitos da ex-Iugoslávia em 1º de janeiro de 1992?;Sérvia e Croácia concordaram com o remanejamento de tropas da ONU.
O que aconteceu com os helicópteros da Comunidade Europeia em 7 de janeiro de 1992 na Croácia?;Cinco monitores foram mortos quando um helicóptero foi abatido.
Qual foi a situação da independência da Bósnia-Herzegovina em março de 1992?;"O povo votou pela independência; desde então, o país enfrentou conflitos internos e externos, com sérvios apoiados pela Sérvia tentando criar a Grande Sérvia."
O que foi a “limpeza étnica” na Bósnia em 1992?;Milhares de homens, mulheres e crianças foram massacrados, casas destruídas e privações severas ocorreram em campos de detenção controlados por sérvios.
Quais ações diplomáticas a Lituânia, Estônia e Moldávia tomaram em janeiro de 1992?;"Lituânia assinou acordo de não interferência com a Polônia; Estônia iniciou negociações com a Rússia; Moldávia estabeleceu relações diplomáticas com a Hungria."
Que tratado militar foi assinado em 29 de dezembro de 1991 entre EUA e Rússia?;START II, determinando redução em dois terços dos estoques nucleares estratégicos da ex-União Soviética e dos EUA.
Quando e como a Tchecoslováquia se dissolveu?;"31 de dezembro de 1992; surgiram duas repúblicas independentes: República Tcheca (Praga) e Eslováquia (Bratislava)."
Que ações tomou Yitzhak Rabin após se tornar primeiro-ministro de Israel em julho de 1992?;Congelou construção de assentamentos em Cisjordânia e Gaza, liberou 800 palestinos e iniciou negociações em Washington em 24 de agosto.
Qual foi a situação da violência sectária na África do Sul até março de 1992?;Mais de 7 mil africanos foram mortos em confrontos entre o Congresso Nacional Africano e seguidores do Partido Inkatha.
Qual foi o impacto dos ataques em Ayodhya, Índia, em 6 de dezembro de 1992?;Extremistas destruíram uma mesquita histórica, provocando tumultos que causaram 400 mortes no norte da Índia.
Qual foi o conflito no Sri Lanka em 1992?;"Guerra civil tânmil continuava; em um incidente, 190 muçulmanos foram mortos; em outro, 57 muçulmanos e 53 tâmeis foram mortos."
O que foi a ECO-92 e quando ocorreu?;Primeira Cúpula da Terra, realizada em 3 de junho de 1992 no Rio de Janeiro, com delegados de mais de 100 países discutindo desenvolvimento ambientalmente sustentável.
Qual foi o impacto da poluição de automóveis em 1992?;"Índia: mais de 50 mil mortos; EUA: 40 mil; Grã-Bretanha: mais de 4 mil."
Quantas pessoas morreram de fome na Somália em julho de 1992?;5 mil por dia, com 300 mil mortes até o fim de setembro.
Qual foi a intervenção americana na Somália em dezembro de 1992?;"Conselho de Segurança autorizou ação direta; Bush enviou 28 mil militares; fuzileiros americanos e franceses ajudaram na distribuição de alimentos e controle de áreas de inanição."
Qual foi a escala da ajuda americana em 1992?;US$ 6,154 bilhões, com maiores beneficiários: Israel (US$ 1,2 bi), Egito (US$ 892 mi) e Índia (US$ 815 mi).
Quais países compraram armas dos EUA em 1992?;"Arábia Saudita (US$ 1,111 bi), Espanha (US$ 687 mi), Alemanha unificada (US$ 572 mi); outros países da Europa Ocidental também adquiriram armamentos."
O que eram os programas “Olhos Brilhantes” e “Seixos Brilhantes”?;"Satélites e sistemas de defesa espacial lançados em 1992 para rastrear e neutralizar mísseis inimigos; cancelados por Clinton em 1993, mas retomados por George W. Bush no século XXI."
Qual convenção internacional sobre armas foi assinada em 1993?;"Convenção de Paris, em 15 de janeiro de 1993, banindo armas químicas; assinada por 120 nações, incluindo EUA e Rússia."
Quem assumiu a presidência dos EUA em 20 de janeiro de 1993 e qual foi seu discurso sobre política externa?;"Bill Clinton; prometeu diplomacia pacífica quando possível e força quando necessário, mantendo liderança americana no mundo."
Qual foi a importância do ALCA em 1993?;Criou a maior área de livre comércio do mundo, unindo EUA, Canadá e México.
Que eventos ocorreram com soldados e trabalhadores humanitários ocidentais na Somália em 1993?;"2 de janeiro: britânico morto; 18 de janeiro: primeiro fuzileiro americano morto; junho-setembro: confrontos com milicianos de Aydid resultaram em dezenas de mortes, incluindo jornalistas e soldados da ONU."
Qual foi a ação da coalizão contra Saddam Hussein em 1993 no Golfo Pérsico?;"Saddam desafiou a Zona de Exclusão Aérea; a ONU e aliados bombardearam alvos estratégicos perto de Bagdá em 16 de janeiro, matando 3 civis acidentalmente."
Qual foi o impacto da conspiração iraquiana contra George Bush em 1993?;"Descoberta em junho; resultou em ataques aéreos americanos a alvos em Bagdá."
Qual tribunal internacional foi criado em resposta às atrocidades na Bósnia?;Tribunal Internacional de Crimes de Guerra para a antiga Iugoslávia, o primeiro desde os Tribunais de Nüremberg e Tóquio.
O que o Conselho de Segurança da ONU determinou em 31 de março sobre o espaço aéreo da Bósnia?;Ordenou que os sérvios iugoslavos não sobrevoassem a Bósnia nem interviessem no conflito pelo ar.
Qual foi a resposta da OTAN ao desrespeito sérvio à resolução da ONU em 1993?;Em 12 de abril, 50 aviões de combate patrulharam o espaço aéreo da Bósnia e aplicaram a Zona de Exclusão Aérea.
Quais cidades bósnias sofreram bombardeios de artilharia sérvia em 1993 e qual foi o impacto?;Srebrenica (56 mortos) e Gorazde (52 mortos).
Como Yeltsin lidou com o Parlamento russo em setembro de 1993?;"Dissolveu o Parlamento; enfrentou resistência e cercou o prédio por 13 dias, invadido por tanques em 4 de outubro, resultando em mais de 140 mortos."
Quem venceu as eleições russas de 13 de dezembro de 1993?;"Vladimir Zhirinovsky obteve mais votos, mas com apenas 23,1%; o partido reformista Escolha Democrática da Rússia ficou em segundo com 14,5%."
Por que o governo da Argélia cancelou as eleições em janeiro de 1993?;"Porque a Frente de Salvação Islâmica estava prestes a vencer; isso desencadeou ataques e repressão que mataram mais de 400 militantes."
Quais ataques ocorreram no Egito em 1993?;"Extremistas islâmicos atacaram coptas, turistas e polícia, matando 245 pessoas; o governo respondeu com ataques a mesquitas."
Qual foi o papel de Yitzhak Rabin nas negociações com a OLP em 1993?;Autorizou diálogos secretos com a OLP, culminando nos Acordos de Oslo e na autonomia palestina para Gaza e Jericó.
Quando foi assinada a Declaração de Princípios entre Israel e OLP e qual foi seu conteúdo principal?;"13 de setembro de 1993, na Casa Branca; Israel reconheceu a OLP, que prometeu rejeitar violência e terrorismo e colaborar com a reconstrução."
O que ocorreu durante a Intifada palestina em 1993?;"Soldados israelenses mataram cerca de 100 palestinos; palestinos mataram mais de 200 companheiros; houve mortes de adolescentes e aumento de tensões em Gaza e Cisjordânia."
Que eventos de violência intercomunitária ocorreram na Irlanda do Norte em 1993?;"IRA matou civis e soldados, incluindo bombardeios em Belfast e Londonderry; manifestações pacíficas ocorreram em Dublin, e a Declaração de Downing Street buscou cessar a violência e garantir autodeterminação."
Quais foram os principais eventos na África do Sul em 1993 relacionados ao fim do apartheid?;"Assassinatos intercomunitários continuaram; Amy Biehl morta; Conselho Executivo de Transição multirracial criado; Mandela e De Klerk receberam o Nobel da Paz; Constituição provisória aprovada para eleições multirraciais."
Quando ocorreu a primeira reunião do Conselho Executivo de Transição na África do Sul?;7 de dezembro de 1993, primeira vez em que sul-africanos negros participaram de decisões executivas.
Qual foi a proposta de Clinton em 25 de janeiro de 1994?;Legislação abrangendo controle de armas, tratamento de viciados, treinamento profissional para desempregados, renovação urbana e sistema de saúde, fortemente endossada por Hillary Clinton.
Por que o sistema de saúde de Clinton não foi sancionado?;Hostilidade republicana e ataques à sua conduta financeira e pessoal impediram a aprovação do sistema de saúde.
Qual evento político afetou o programa legislativo de Clinton nas eleições de 8 de novembro de 1994?;Republicanos ganharam o controle do Senado e da Câmara, reduzindo drasticamente a capacidade de Clinton de aprovar reformas.
O que Clinton negociou em Kiev em 12 de janeiro de 1994?;A eliminação de todas as ogivas nucleares em solo ucraniano.
Qual foi o conteúdo principal do Acordo do Cairo (Oslo I)?;"Estabeleceu a Autoridade Nacional Palestina sob Arafat, com poderes legislativos, executivos e judiciais; Israel manteve defesa e relações exteriores."
Quando os militares israelenses foram retirados de Jericó e Gaza?;13 de maio (Jericó) e 17 de maio (Faixa de Gaza), com a bandeira palestina hasteada.
Quais problemas surgiram com a ajuda financeira da União Europeia, Japão e EUA à Autoridade Palestina?;"Mais da metade dos fundos não foi destinada aos projetos de realojamento e bem-estar; Arafat recusou auditoria financeira."
Que ataque terrorista ocorreu em Buenos Aires em 18 de julho de 1994?;Explosão de bomba no centro da comunidade judaica, morta cem pessoas, maioria judeus.
Qual tratado de paz foi assinado em 25 de julho de 1994?;Declaração entre Rabin e o rei Hussein da Jordânia, encerrando o estado de guerra entre os dois países.
Quem recebeu o Prêmio Nobel da Paz em 14 de outubro de 1994?;Rabin, Peres e Arafat, por seus esforços nos acordos Israel-Palestina.
Qual foi a primeira ação ofensiva da OTAN em 1994?;Em 28 de fevereiro, quatro aviões de combate sérvios invadiram a Zona de Exclusão Aérea e foram abatidos.
O que foi criado em 17-18 de março de 1994 na Bósnia?;Federação Muçulmano-Croata, acordo de fusão dos parlamentos e perspectiva de retorno à vida normal em Sarajevo.
Quando Soljenitsin retornou à Rússia e qual foi sua constatação?;"27 de maio de 1994; encontrou pobreza, desigualdade e crime organizado, criticando a privatização como “artimanha de corsários”."
O que ocorreu na Tchetchênia em 1994?;"Dudayev proclamou independência; Yeltsin enviou tropas russas em 11 de dezembro; guerra começou, com centenas de mortos até o fim do ano."
Quais eventos marcaram o fim do apartheid em 1994?;"Última sessão do Parlamento branco em 25 de abril; primeiras eleições multirraciais em 26-27 de abril; vitória do ANC com 62,2% dos votos; Mandela tomou posse em 10 de maio."
Qual foi o impacto esportivo da África do Sul pós-apartheid em 1994?;Participação em críquete no Reino Unido e Jogos da Commonwealth no Canadá, demonstrando reintegração internacional.
Que ajuda recebeu a África do Sul dos EUA em 1994?;Em outubro, Clinton prometeu 700 milhões de dólares em ajuda ao país recém-democratizado.
Quais grupos estavam em conflito em Ruanda e quais suas populações aproximadas?;"Hutus (maioria) com 6.975 mil e Tutsis (minoria) com 697.500; os Tutsis eram governantes tradicionais."
Quando e quantas pessoas morreram nos primeiros dias do genocídio em Ruanda?;"Em 23 de abril de 1994, 100 mil pessoas em dezoito dias; cinco dias depois, o número dobrou."
Qual foi a intervenção internacional em Ruanda após o genocídio?;"Resolução do Conselho de Segurança autorizou intervenção humanitária francesa em junho de 1994; tropas britânicas chegaram em agosto."
O que foi criado em 8 de novembro de 1994 em Ruanda?;Tribunal Penal Internacional para processar os responsáveis pelo genocídio.
Como o governo de Ruanda promoveu a reconciliação entre Hutus e Tutsis?;"Hutus moderados receberam cargos de presidente e primeiro-ministro; foram criados centros de reeducação militar integrando Hutus e Tutsis no “exército patriótico”."
Que ataque ocorreu em 18 de junho de 1994 na Irlanda do Norte?;Força de Voluntários do Ulster matou seis católicos que assistiam a um jogo da Copa do Mundo em um bar.
Qual foi a reação do IRA e do governo britânico em 1994 na Irlanda do Norte?;"IRA anunciou cessar-fogo em 31 de agosto; em 15 de setembro, John Major suspendeu o banimento de transmissões do Sinn Fein e anunciou referendo sobre o futuro constitucional."
Quem foi eleita presidente do Sri Lanka em 9 de novembro de 1994?;Senhora Kumaratunga, primeira cingalesa a se tornar chefe de Estado, com foco na restauração da tranquilidade e resolução do conflito étnico.
Qual era a situação na Tchetchênia no início de 1995?;"Combates intensos entre tropas russas e tchetchenos; Grozny sofreu bombardeios diários; Yeltsin montou Governo de Renascimento Nacional pró-Rússia."
O que aconteceu em Budenovsk durante a guerra da Tchetchênia?;"Tchetchenos capturaram a cidade, fizeram 2 mil reféns; ataques russos ao hospital foram repelidos; acordo permitiu retorno seguro dos tchetchenos, incluindo transporte dos mortos."
Qual acordo de cessar-fogo foi firmado em 30 de julho de 1995 na Tchetchênia?;"Troca de prisioneiros, desarmamento tchetcheno parcial e retirada da maioria das tropas russas; status constitucional da Tchetchênia não foi resolvido."
Como terminou o conflito tchetcheno em dezembro de 1995?;Acordo em Moscou com governo pró-Rússia, concedendo maior autonomia, direito de abrir consulados, anistia a separatistas que depusessem armas.
O que aconteceu no enclave de Bihac e em Tuzla no começo de abril de 1995?;"Bósnio-sérvios tentaram dominar muçulmanos; ofensiva em Tuzla foi abortada devido à neve; Sarajevo sofreu ataques de atiradores de elite e jatos da OTAN atacaram depósitos de morteiros."
Qual tática perigosa os bósnio-sérvios adotaram contra pacificadores da ONU em maio de 1995?;Usaram observadores e pacificadores desarmados como “escudos humanos” para proteger seus comboios e posições militares.
