"1. Substantivos terminados em ""s"", ""ss"", ""sh"", ""ch"", ""x"" e ""z"" formam o plural adicionando apenas ""s"".";"Falso - Adiciona-se ""es"". Exemplo: bus → buses."
"6. A frase ""Not only my father but also my brother are coming"" está correta.";"ERRADO - O sujeito mais próximo ao verbo (""brother"") deve concordar com o verbo no singular: ""is""."
"7. A conjunção ""because"" é usada para indicar uma condição.";"ERRADO - ""Because"" indica causa, não condição."
"8. ""Either you come with me or you stay here"" é um exemplo correto do uso de ""either ... or"".";CERTO
"9. ""Neither the teacher nor the students was happy"" está correta.";"ERRADO - O sujeito mais próximo ao verbo é ""students"", então o verbo deve estar no plural: ""were""."
"10. A conjunção ""while"" pode ser usada para indicar contraste ou tempo.";CERTO
"11. ""Until"" é uma conjunção subordinativa que indica condição.";"ERRADO - ""Until"" indica tempo, não condição."
"12. A conjunção ""for"" é usada para indicar causa + efeito.";CERTO
"13. A frase ""Not only my father but also my sisters is coming"" está correta.";"ERRADO - O sujeito mais próximo ao verbo (""sisters"") é plural, então o verbo deve ser ""are""."
"14. ""Both my father and my brother are attending the event"" está correta.";CERTO
"15. A conjunção ""yet"" pode ser usada para expressar oposição.";CERTO
"16. ""Either we go now or we stay home"" está correta.";CERTO
"17. ""In order that you study harder, you will pass the exam"" está correta.";CERTO
"18. A conjunção ""unless"" é usada para expressar condição negativa.";CERTO
"19. ""I don't know whether he likes the book or not"" usa corretamente a conjunção ""whether"".";CERTO
"20. A frase ""Both my friends and I are going to the concert"" está correta.";CERTO
"21. ""Although he studied hard, he failed the exam"" é um exemplo correto de conjunção subordinativa de oposição.";CERTO
"22. ""Not only my mother but also my father likes gardening"" está correta.";"ERRADO - O sujeito mais próximo ao verbo (""father"") é singular, então o verbo deve ser ""likes""."
"23. A conjunção ""since"" é uma conjunção subordinativa de tempo.";CERTO
"24. ""Neither the boys nor the girl was happy with the result"" está correta.";"ERRADO - O sujeito mais próximo ao verbo (""girl"") é singular, então o verbo deve ser ""was""."
"25. ""In case it rains, bring an umbrella"" usa corretamente a conjunção subordinativa de condição.";CERTO
"1. A frase ""I will study before he arrives"" usa corretamente a conjunção subordinativa de tempo ""before"".";CERTO
"2. ""As I was swimming, it began to rain"" é um exemplo correto de relação de tempo.";CERTO
"3. ""By the time she arrived, we had already slept"" está correta, pois utiliza ""by the time"" para indicar um evento passado.";CERTO
"4. A frase ""I haven't visited you since I moved to the countryside"" usa corretamente ""since"" para indicar tempo.";CERTO
"5. A frase ""We stayed there till we finished our exam"" usa ""till"" corretamente como sinônimo de ""until"".";CERTO
"6. ""As long as you are free, can you take me to the doctor’s?"" está correta, pois usa ""as long as"" para indicar condição.";CERTO
"7. ""Once you arrive, we will watch the film"" está correta, pois ""once"" indica a condição para que algo aconteça.";CERTO
"8. ""Every time I want, I study"" é uma frase correta com ""every time"" indicando repetição.";CERTO
"9. ""The first time I went to the Amazon, I felt thrilled"" é uma frase correta com ""the first time"" indicando uma experiência.";CERTO
"10. ""Because she was tired, she went to bed"" está correta, pois ""because"" indica causa.";CERTO
"11. ""Now that the school is over, I’m planning to take a trip"" usa corretamente ""now that"" para indicar causa.";CERTO
"12. ""As she had nothing to do, she decided to walk along the seashore"" está correta, pois ""as"" indica causa.";CERTO
"13. ""Such nice weather it was that we went to the beach"" está correta.";"ERRADO - A estrutura correta é ""It was such nice weather that we went to the beach""."
"14. ""I was so thirsty I drank six glasses of water"" usa corretamente a omissão de ""that"".";CERTO
"15. ""It was so nice that we went to the beach"" está correta, pois usa ""so ... that"" para indicar causa e efeito.";CERTO
"16. ""She speaks so fast that I can hardly understand her"" usa corretamente ""so ... that"" para mostrar o grau de intensidade.";CERTO
"17. ""It was such a warm day that we went for a walk"" está correta, pois usa ""such ... that"" para mostrar causa e efeito.";CERTO
"18. ""They made so many mistakes that they failed the course"" está correta, pois usa ""so ... that"" com ""many"".";CERTO
"19. ""He has so few friends that he is always lonely"" está correta, pois usa ""so ... that"" com ""few"".";CERTO
"20. ""She has so much money that she can buy whatever she wants"" está correta, pois usa ""so ... that"" com ""much"".";CERTO
"21. ""Inasmuch as the government did not reach a reasonable solution, peace became extremely remote"" usa ""inasmuch as"" corretamente.";CERTO
"22. ""Since they’re not interested in UFOs, they decided not to go to the lecture"" está correta.";CERTO
"23. ""I will never talk to him again as long as I live"" usa corretamente ""as long as"" para indicar condição de tempo.";CERTO
"24. ""It was such good juice that we had another glass"" está correta, pois usa ""such ... that"" com adjetivo e substantivo.";CERTO
"25. ""So much I can do to help you"" está correta.";"ERRADO - A frase correta seria ""There is so much I can do to help you."""
"1. ""Michael and his friend are going to school"" segue a estrutura de paralelismo com substantivos.";CERTO
"2. ""Chris raised her hand and shouted"" usa paralelismo com verbos corretamente.";CERTO
"3. ""Peter is eating and drinking a lot"" é um exemplo correto de paralelismo com verbos.";CERTO
"4. ""This book is interesting and cheap"" é um exemplo correto de paralelismo com adjetivos.";CERTO
"5. ""Our project will take both time and money"" segue a estrutura de paralelismo com ""both"".";CERTO
"6. ""I’ll take either Journalism or Public Relations at College"" está correta, pois usa paralelismo com ""either ... or"".";CERTO
"7. ""It not only rained this morning but also snowed"" usa paralelismo corretamente com ""not only ... but also"".";CERTO
"8. ""That book is neither interesting nor cheap"" usa paralelismo corretamente com ""neither ... nor"".";CERTO
"9. ""They want to play video games and listen to music"" está correta, pois usa paralelismo com infinitivos.";CERTO
"10. ""Steve, John, and Petra are visiting us tonight"" usa paralelismo corretamente ao listar elementos com vírgulas.";CERTO
"11. ""The colors in that painting are blue, red, green, black, and orange"" usa corretamente a vírgula para separar os elementos de uma lista.";CERTO
"12. ""Houses and rooms are full of perfumes, the shelves are crowded with perfumes, I breathe the fragrance myself and know it and like it"" é um exemplo literário que usa paralelismo.";CERTO
"13. ""Beatrice can speak Italian and I can, too"" está correta, pois usa resposta paralela.";CERTO
"14. ""Beatrice can’t speak Italian and I can’t, too"" está correta, pois usa resposta paralela.";"ERRADO - A forma correta seria ""Beatrice can’t speak Italian and I can’t, either."""
"15. ""Beatrice speaks Italian and so do I"" está correta, pois usa a resposta paralela com ""so do I"".";CERTO
"16. ""Beatrice doesn’t speak Italian and neither do I"" está correta, pois usa a resposta paralela com ""neither do I"".";CERTO
"17. ""Without a doubt, Lady Emily was much happier after her divorce."" termina com ponto final.";CERTO
"18. ""Look out below!"" está correta, pois usa ponto de exclamação para expressar urgência.";CERTO
"19. ""I wonder where she is going?"" deve terminar com ponto final, pois é uma frase indireta.";ERRADO - Deveria terminar com ponto final.
"20. ""She asked if she could play golf?"" deve terminar com ponto final, pois é uma pergunta indireta.";ERRADO - Deveria terminar com ponto final.
"21. ""She invited him to her party, and he accepted"" usa vírgula corretamente antes da conjunção ""and"".";CERTO
"22. ""After the hospital had completed its fund-raising campaign, an anonymous donor contributed $10,000"" usa vírgula corretamente antes da oração adverbial.";CERTO
"23. ""Chris not only read the book but also watched the movie"" segue a estrutura correta de paralelismo com ""not only ... but also"".";CERTO
"24. ""I like both tea and coffee"" está correta, pois usa paralelismo com ""both ... and"".";CERTO
"25. ""He is not only talented but also hard-working"" está correta, pois usa paralelismo com ""not only ... but also"".";CERTO
"1. ""He visited three cities: Recife, Salvador, and Natal"" está correto ao usar dois-pontos para introduzir uma lista.";CERTO
"2. ""My mother gave me one good piece of advice: to avoid wasting time"" usa dois-pontos corretamente para introduzir uma ideia complementar.";CERTO
"3. ""Her three goals are to improve her skills: to increase her confidence, and to sharpen her techniques"" está correto, pois usa dois-pontos entre verbo e seu objeto.";ERRADO - Não se usa dois-pontos entre o verbo e o objeto.
"4. ""Abdominal exercises help prevent back pain; proper posture is also important"" está correto ao usar ponto e vírgula para unir orações independentes.";CERTO
"5. ""The auditors made six recommendations; however, only one has been adopted"" usa ponto e vírgula corretamente entre orações independentes.";CERTO
"6. ""I like playing football; running is also good for my health"" está correto, pois usa ponto e vírgula para unir orações independentes sem conjunção.";CERTO
"7. ""I don't like coffee; although I drink it sometimes"" está correto ao usar ponto e vírgula entre uma oração dependente e uma independente.";ERRADO - Não se usa ponto e vírgula entre uma oração dependente e uma independente.
"8. ""I am going to the store to buy bread-and-butter"" usa hífen corretamente em uma palavra composta.";CERTO
"9. ""A classmate of mine is a great artist"" está correto ao usar hífen em uma palavra composta.";CERTO
"10. ""I’ll meet you at the northeast corner"" usa hífen corretamente para indicar um ponto cardinal.";CERTO
"11. ""I need some self help for my stress"" está correto ao usar hífen com ""self"" como prefixo.";"ERRADO - O correto seria ""self-help""."
"12. ""I have a first class ticket"" usa hífen corretamente em uma palavra composta.";CERTO
"13. ""We stayed at a five stars hotel"" deve usar hífen entre ""five"" e ""stars"".";"ERRADO - O correto é ""five-star""."
"14. ""It’s raining outside"" está correto, pois usa o apóstrofo para indicar a contração de ""it is"".";CERTO
"15. ""She told me it’s a good idea"" usa o apóstrofo corretamente para a contração de ""it is"".";CERTO
"16. ""The spaceship damaged its radar receiver"" está correto, pois ""its"" é um pronome possessivo e não leva apóstrofo.";CERTO
"17. ""James’s car is parked outside"" está correto ao adicionar um apóstrofo após o ""s"" para indicar posse.";CERTO
"18. ""The students' performance was excellent"" está correto ao usar apóstrofo para indicar posse no plural.";CERTO
"19. ""My boss’s office is on the top floor"" está correto ao adicionar apóstrofo após o ""s"" de um substantivo singular para indicar posse.";CERTO
"20. ""I don't like that dog’s behavior"" está correto ao usar apóstrofo para indicar posse de um substantivo singular.";CERTO
"21. ""I think you would look fine wearing either the silk blouse — the one with the floral pattern — or the leather jacket"" está correto ao usar travessão para separar informações longas.";CERTO
"22. ""She gave me a gift — a beautiful necklace"" usa travessão corretamente para dar ênfase à informação.";CERTO
"23. ""I think — it’s possible — we should leave soon"" está correto ao usar travessão para adicionar uma informação entre as orações.";CERTO
"24. ""His answer — if you ask me — is not convincing"" usa travessão corretamente para separar uma expressão de enfatização.";CERTO
"25. ""I will attend the meeting on Monday, — and on Tuesday, too"" usa travessão incorretamente para separar elementos em uma lista.";ERRADO - Não se usa travessão para separar elementos em uma lista.
"1. ""The idea of returning to the basics in the classroom — a notion which has been quietly supported by many teachers — is gaining currency"" usa travessão corretamente para adicionar uma explicação extra.";CERTO
"2. ""Chocolate, cream, honey and peanut butter — all go into this fabulously rich dessert"" usa travessão corretamente para concluir uma lista de elementos.";CERTO
"3. ""We were informed about some exotic menus — and rejected them all"" usa travessão corretamente para marcar uma mudança de pensamento.";CERTO
"4. ""The project — a complete failure — was dismissed by the committee"" usa travessão corretamente para adicionar informações extras.";CERTO
"5. ""She loves pizza, pasta, and ice cream — which are her favorites"" está correto ao usar travessão para adicionar uma explicação adicional.";CERTO
"6. ""We discussed many topics in the meeting — from budgeting to marketing strategies"" usa travessão corretamente para concluir uma lista de elementos.";CERTO
"7. ""The book — which has been on the bestseller list for weeks — is being adapted into a movie"" está correto ao usar travessão para adicionar uma explicação extra.";CERTO
"8. ""He came to the meeting — though he wasn’t feeling well — and participated actively"" usa travessão corretamente para adicionar uma informação extra.";CERTO
"9. ""We agreed on the budget — which was set at $1 million"" está correto ao usar travessão para marcar uma explicação adicional.";CERTO
"10. ""I can’t believe we got the tickets — and front-row seats too!"" usa travessão corretamente para marcar uma mudança de pensamento.";CERTO
"11. ""The restaurant has many dishes — some vegetarian, others with meat"" usa travessão corretamente para concluir uma lista de elementos.";CERTO
"12. ""The team won the game — though it wasn’t easy"" usa travessão corretamente para marcar uma mudança de pensamento.";CERTO
"13. ""I visited many countries — Italy, France, and Spain — during my trip"" está correto ao usar travessão para concluir uma lista de elementos.";CERTO
"14. ""The book was quite long — a real challenge to finish — but it was worth it"" usa travessão corretamente para adicionar uma explicação extra.";CERTO
"15. ""He loves to travel — and hopes to visit Japan soon"" usa travessão corretamente para marcar uma mudança de pensamento.";CERTO
"16. ""I couldn’t attend the event — due to work commitments"" usa travessão corretamente para adicionar uma explicação extra.";CERTO
"17. ""The teacher discussed many topics — including grammar, pronunciation, and writing"" usa travessão corretamente para concluir uma lista de elementos.";CERTO
"18. ""She was upset — but tried not to show it"" está correto ao usar travessão para marcar uma mudança de pensamento.";CERTO
"19. ""The new movie — which has received great reviews — is showing at the local theater"" usa travessão corretamente para adicionar uma explicação extra.";CERTO
"20. ""I like various types of fruit — apples, bananas, oranges"" está correto ao usar travessão para concluir uma lista de elementos.";CERTO
"21. ""The coffee — which was too strong for me — was left uneaten"" usa travessão corretamente para adicionar uma explicação extra.";CERTO
"22. ""They offered me a promotion — something I hadn’t expected — and I accepted"" usa travessão corretamente para adicionar uma informação extra.";CERTO
"23. ""The students were all present — except for one who was sick"" usa travessão corretamente para marcar uma mudança de pensamento.";CERTO
"24. ""The new employee — someone we’ve been expecting — arrived this morning"" está correto ao usar travessão para adicionar uma explicação extra.";CERTO
"25. ""She passed the exam with flying colors — and got a scholarship!"" usa travessão corretamente para marcar uma mudança de pensamento.";
