Nação é um conceito jurídico que se confunde com o Estado?;❌ Errado. Nação é um conceito sociológico, ligado a etnia, religião, costumes, etc.
O TCU pode realizar inspeções e auditorias por iniciativa própria ou a pedido da Câmara, Senado ou Comissões.;✅ Certo. O TCU pode realizar inspeções e auditorias por iniciativa própria ou a pedido da Câmara, Senado ou Comissões (Art. 71, IV).
O TCU é composto por 7 ministros.;❌ Errado. O TCU é composto por 9 ministros (Art. 73 da CF).
O Presidente da República pode escolher 1/3 dos membros do TCU com aprovação do Congresso Nacional.;❌ Errado. **1/3 é escolhido pelo Presidente da República com aprovação do Senado.
O TCU pode julgar as contas do Presidente da República.;❌ Errado. O TCU apenas emite parecer prévio, e o julgamento das contas do Presidente cabe ao Congresso Nacional.
O Presidente da República tem 60 dias para apresentar suas contas ao Congresso após a abertura da sessão legislativa.;✅ Certo. O Presidente tem 60 dias após a abertura da sessão legislativa para apresentar as contas ao Congresso.
O TCU pode determinar a quebra de sigilo bancário.;❌ Errado. A quebra de sigilo bancário é exclusiva do Judiciário, Legislativo Federal e CPIs, após aprovação do plenário.
O TCU possui competência para atuar de forma preventiva.;❌ Errado. O TCU só atua de forma repressiva, não preventiva.
O TCU pode julgar as contas de administradores públicos.;✅ Certo. O TCU pode julgar as contas de administradores e responsáveis por recursos públicos (art. 71, II).
O TCU pode aplicar sanções em caso de ilegalidade de despesas ou irregularidade de contas, incluindo multa proporcional.;✅ Certo. O TCU pode aplicar sanções e multa proporcional ao dano ao erário em caso de irregularidade (art. 71, VIII).
O TCU possui competência para controlar preventivamente os atos do Presidente da República.;❌ Errado. O TCU não possui competência para controle preventivo, apenas atua repressivamente.
O TCU pode emitir parecer sobre a constitucionalidade das leis e atos do Poder Público.;✅ Certo. O TCU pode apreciar a constitucionalidade das leis e atos do Poder Público, conforme a Súmula 347 do STF.
O TCU pode realizar o cálculo das quotas dos fundos de participação dos Estados, DF e Municípios.;✅ Certo. O TCU efetua o cálculo das quotas dos fundos de participação (art. 161, parágrafo único).
O Presidente da República pode editar decretos autônomos para criar ou extinguir órgãos públicos.;❌ Errado. O Presidente não pode criar ou extinguir órgãos públicos com decretos autônomos, apenas pode extinguir funções ou cargos públicos quando vagos (art. 84, VI).
O Presidente da República tem competência privativa para prover e extinguir cargos públicos federais, conforme a lei.;✅ Certo. O Presidente tem competência privativa para prover e extinguir cargos públicos federais (art. 84, XXV).
O Presidente da República pode delegar a prerrogativa de conceder indulto a Ministros, AGU ou PGR.;✅ Certo. O Presidente pode delegar a prerrogativa de conceder indulto a Ministros, AGU ou PGR (art. 84, parágrafo único).
O Presidente da República não tem competência para demarcar terras indígenas.;❌ Errado. O Presidente é responsável pela demarcação de terras indígenas, sem necessidade de manifestação do Conselho de Defesa Nacional.
O Presidente da República pode ser responsabilizado por crimes de responsabilidade por atos que atentem contra os direitos políticos, individuais e sociais.;✅ Certo. Crimes de responsabilidade do Presidente incluem atos que atentem contra direitos políticos, individuais e sociais (art. 85, III).
O Presidente da República pode extinguir órgãos públicos por decreto.;❌ Errado. O Presidente não pode extinguir órgãos públicos por decreto, apenas por lei.
A votação para a Presidência soma os votos do Presidente e Vice-Presidente.;❌ Errado. Não há somatório de votos com o vice-presidente, pois a votação ocorre apenas para o cargo de Presidente.
Em caso de vacância da Presidência e Vice-Presidência, assume provisoriamente o Presidente da Câmara.;✅ Certo. Em caso de vacância, o Presidente da Câmara assume provisoriamente a Presidência.
O Presidente deve convocar eleições diretas ou indiretas, conforme o tempo restante do mandato.;✅ Certo. O Presidente deve convocar eleições diretas ou indiretas, conforme o tempo restante do mandato (CF, art. 81).
Na linha sucessória, o primeiro a assumir a Presidência é o Presidente da Câmara, seguido pelo Presidente do Senado.;✅ Certo. Na linha sucessória, o primeiro a assumir é o Presidente da Câmara, seguido pelo Presidente do Senado.
O Presidente da República só pode ser suspenso após recebimento de denúncia pelo STF, para crimes comuns.;✅ Certo. O Presidente pode ser suspenso para crimes comuns após recebimento da denúncia pelo STF (art. 86, §1º).
O Presidente pode ser responsabilizado por atos estranhos ao exercício do cargo enquanto estiver no mandato.;❌ Errado. O Presidente não pode ser responsabilizado por atos estranhos ao exercício do cargo enquanto estiver no mandato (art. 86, §4º).
O Conselho da República é composto por seis cidadãos brasileiros natos, sendo dois nomeados pelo Presidente.;✅ Certo. O Conselho da República é composto por seis cidadãos brasileiros natos, dois nomeados pelo Presidente (art. 89).
O Conselho de Defesa Nacional e o Conselho da República possuem os mesmos membros.;❌ Errado. Os membros do Conselho de Defesa Nacional não fazem parte do Conselho da República.
O Conselho da República pode opinar sobre intervenção federal, estado de defesa e estado de sítio.;✅ Certo. O Conselho da República tem a competência de opinar sobre intervenção federal, estado de defesa e estado de sítio (art. 90).
A Constituição Estadual pode conceder foro privilegiado ao governador para crimes estranhos à sua função.;❌ Errado. A Constituição Estadual não pode conceder foro privilegiado ao governador para crimes estranhos à sua função.
A composição dos Conselhos da República e de Defesa Nacional pode ser alterada por lei infraconstitucional.;❌ Errado. A composição desses Conselhos só pode ser alterada por emenda constitucional, não por lei infraconstitucional (art. 89 e 91).
O Presidente da República possui imunidade penal relativa, conforme o art. 86 da Constituição.;✅ Certo. O Presidente da República possui imunidade penal relativa (art. 86, §§ 3º e 4º da CF).
O Presidente pode delegar a competência para conceder indulto a Ministros, AGU ou PGR.;✅ Certo. O Presidente pode delegar a competência para conceder indulto a Ministros, AGU ou PGR (art. 84, parágrafo único).
O Presidente da República pode extinguir funções ou cargos públicos por decreto, mesmo quando não estão vagos.;❌ Errado. O Presidente pode extinguir funções ou cargos públicos por decreto, somente se estiverem vagos (art. 84, VI, b).
Somente o Congresso Nacional pode autorizar referendo e convocar plebiscito.;✅ Certo. Somente o Congresso Nacional pode autorizar referendo e convocar plebiscito (art. 49, I).
Eleições para a Presidência implicam a eleição do Vice, mas os cargos são independentes após a posse.;✅ Certo. A eleição do Presidente implica a eleição do Vice, mas os cargos são independentes após a posse (art. 77 a 83).
O STF julga conflitos entre organismos estrangeiros e a União, Estados, DF ou Territórios Federais.;✅ Certo. O STF julga conflitos entre organismos estrangeiros e a União, Estados, DF ou Territórios Federais.
Juiz Federal julga conflitos entre organismos estrangeiros e municípios ou pessoas domiciliadas no Brasil.;✅ Certo. Juiz Federal julga conflitos entre organismos estrangeiros e municípios ou pessoas domiciliadas no Brasil.
O STF vincula suas próprias decisões, mas não vincula a administração pública.;❌ Errado. O STF não vincula suas próprias decisões, mas vincula a administração pública (art. 103-A).
O recurso extraordinário é privativo do STF, enquanto o recurso especial é privativo do STJ.;✅ Certo. O recurso extraordinário é privativo do STF, e o recurso especial é privativo do STJ.
O STF tem 11 ministros.;✅ Certo. O STF possui 11 ministros.
O STF julga ações de controle de constitucionalidade.;✅ Certo. O STF julga ações de controle de constitucionalidade.
Cada tribunal julga suas próprias ações rescisórias e revisões criminais.;✅ Certo. Cada tribunal julga suas próprias ações rescisórias e revisões criminais.
O STJ julga crimes comuns de Governadores e de membros dos Tribunais de Justiça (TJs).;✅ Certo. O STJ julga crimes comuns de Governadores e membros dos TJs, entre outros.
O homicídio é um crime comum e, dependendo do caso, pode ser julgado pelo STF.;✅ Certo. O homicídio é um crime comum e pode ser julgado pelo STF dependendo do caso.
No TSE, a indicação de advogados é feita pelo STF.;✅ Certo. No TSE, a indicação de advogados é feita pelo STF.
O TRT encaminha projetos ao Congresso.;❌ Errado. O TRT não encaminha projetos ao Congresso, mas ao TST, que faz esse encaminhamento.
O TRE elege seu Presidente e Vice-Presidente entre os desembargadores.;✅ Certo. O TRE elege seu Presidente e Vice-Presidente entre os desembargadores (art. 120, § 2º da CF).
O uso de voto secreto para escolha de desembargadores no TRE é inconstitucional.;❌ Errado. O uso de voto secreto para escolha de desembargadores no TRE é constitucional (art. 120 da CF).
"O ""quinto constitucional"" está previsto no art. 111-A, I da Constituição.";"✅ Certo. O ""quinto constitucional"" está previsto no art. 111-A, I da Constituição."
A prerrogativa de foro cessa após o exercício da função.;✅ Certo. A prerrogativa de foro cessa após o exercício da função.
O Senado Federal julga a responsabilidade do Presidente da República, e não o STF.;✅ Certo. O Senado Federal julga a responsabilidade do Presidente da República, e não o STF.
Juízes aposentados ou exonerados podem advogar no tribunal onde atuaram após 3 anos.;✅ Certo. Juízes aposentados ou exonerados não podem advogar no tribunal onde atuaram por 3 anos.
A vedação de advocacia após afastamento se aplica apenas a tribunais de 1º grau.;❌ Errado. A vedação de advocacia após afastamento se aplica somente a tribunais de 2º grau.
Reclamação cabe contra decisão que contrarie liminar, mas não contra a concessão da liminar.;✅ Certo. Reclamação cabe contra decisão que contrarie liminar, mas não contra a concessão da liminar.
Decisões em recurso extraordinário não têm efeito vinculante.;✅ Certo. Decisões em recurso extraordinário não têm efeito vinculante.
Súmulas vinculantes são de edição privativa do STF.;✅ Certo. Súmulas vinculantes são de edição privativa do STF.
O CNJ tem funções administrativas e correicionais, integrando o Poder Judiciário.;✅ Certo. O CNJ tem funções administrativas e correicionais, integrando o Poder Judiciário.
O CNJ pode promover ação penal.;❌ Errado. O CNJ não pode promover ação penal, essa função cabe ao Ministério Público.
O STF tem competência para julgar conflitos entre organismos estrangeiros e entes federativos.;"✅ Certo. O STF tem competência para julgar conflitos entre organismos estrangeiros e entes federativos (art. 102, I, ""o"")."
O recurso extraordinário é privativo do STF, enquanto o recurso especial é do STJ.;✅ Certo. O recurso extraordinário é privativo do STF, e o recurso especial é do STJ.
O STF tem 11 ministros.;✅ Certo. O STF tem 11 ministros.
O STF é responsável pelo controle direto de constitucionalidade.;✅ Certo. O STF é o guardião da Constituição e responsável pelo controle direto de constitucionalidade.
Crimes comuns e de responsabilidade de governadores são julgados pelo STF.;"❌ Errado. Crimes comuns e de responsabilidade de governadores são julgados pelo STJ (art. 105, I, ""a"")."
O homicídio é julgado pelo STF se envolver prerrogativa de foro.;✅ Certo. O homicídio é julgado pelo STF se envolver prerrogativa de foro.
O STJ processa e julga ações contra o CNJ e o CNMP.;"✅ Certo. O STJ processa e julga ações contra o CNJ e o CNMP (art. 102, I, ""r"")."
Conflitos federativos são julgados pelo STF.;"✅ Certo. Conflitos federativos são julgados pelo STF (art. 102, I, ""f"")."
O TRT deve enviar projetos ao Congresso.;❌ Errado. O TRT deve enviar projetos ao TST, que os encaminha ao Congresso (art. 99, §2º, I).
O CNJ não pode promover ação penal contra juízes, pois essa função é exclusiva do Ministério Público.;✅ Certo. O CNJ não pode promover ação penal contra juízes, essa função é exclusiva do Ministério Público.
O juiz de direito pode exercer competência de juiz federal quando a comarca não tiver vara federal.;✅ Certo. O juiz de direito pode exercer competência de juiz federal quando a comarca não tiver vara federal (art. 109, §3º).
O CNJ é composto apenas por membros do Judiciário.;❌ Errado. O CNJ inclui membros do Judiciário, MPU, MPE, advogados e cidadãos (art. 103-B, §2º).
Ex-juízes podem advogar no tribunal onde atuaram após três anos.;❌ Errado. Ex-juízes não podem advogar no tribunal onde atuaram por três anos após a aposentadoria ou exoneração (art. 95, Parágrafo Único, V).
O Judiciário tem autonomia administrativa e financeira.;✅ Certo. O Judiciário tem autonomia administrativa e financeira (art. 99).
Tribunais devem elaborar suas propostas orçamentárias e enviá-las ao Congresso.;❌ Errado. Tribunais devem elaborar suas propostas orçamentárias dentro dos limites da LDO e enviá-las ao Executivo, que as consolida antes de enviá-las ao Congresso (art. 99, §2º, I).
É possível utilizar créditos suplementares no orçamento do Judiciário.;✅ Certo. É possível utilizar créditos suplementares ou especiais no orçamento do Judiciário (art. 99, §5º).
Decisões em recurso extraordinário têm efeito vinculante.;❌ Errado. Decisões em recurso extraordinário não têm efeito vinculante, ao contrário das ações de constitucionalidade.
Súmulas vinculantes só podem ser editadas pelo STF.;✅ Certo. Súmulas vinculantes são de edição privativa do STF (art. 103-A).
A Justiça do Trabalho é competente para litígios envolvendo previdência privada se o vínculo for decorrente do contrato de trabalho.;✅ Certo. A Justiça do Trabalho é competente para litígios envolvendo previdência privada se o vínculo for decorrente do contrato de trabalho.
A Constituição exige bacharelado em direito para ministros do STF.;❌ Errado. A Constituição não exige bacharelado em direito para ministros do STF (art. 101).
Débitos de natureza alimentícia têm prioridade de pagamento.;✅ Certo. Débitos de natureza alimentícia têm prioridade de pagamento (art. 100, §1º).
O STJ passou a ter competência para conceder exequatur a cartas rogatórias com a EC 45.;✅ Certo. O STJ passou a ter competência para conceder exequatur a cartas rogatórias com a EC 45/04 (art. 105, §2º).
Podem ser fixados valores distintos para entidades de direito público por leis próprias.;✅ Certo. Valores distintos podem ser fixados para entidades de direito público por leis próprias (art. 100, §4º).
A súmula vinculante nº 10 afirma que decisão de órgão fracionário que afasta a incidência de lei ou ato normativo viola a Constituição.;✅ Certo. Súmula Vinculante nº 10: Decisão de órgão fracionário que afasta a incidência de lei ou ato normativo, mesmo sem declarar inconstitucionalidade, viola a Constituição.
A aprovação de súmulas requer quórum de 2/3 dos membros do STF.;✅ Certo. A aprovação de súmulas vinculantes requer quórum de 2/3 dos membros do STF (art. 103-A, §2º).
O CNJ tem funções administrativas, fiscalizadoras e jurisdicionais.;❌ Errado. O CNJ tem funções administrativas, fiscalizadoras e correicionais, não jurisdicionais (art. 103-B, §1º).
O controle do CNJ é feito pelo STF, já que o Presidente do CNJ é também o Presidente do STF.;✅ Certo. O controle do CNJ é feito pelo STF, já que o Presidente do CNJ é também o Presidente do STF.
A competência para homologar sentenças estrangeiras passou do STF para o STJ com a EC 45/04.;✅ Certo. A competência para homologar sentenças estrangeiras passou do STF para o STJ com a EC 45/04 (art. 105, §2º).
Juízes não podem advogar no tribunal do qual se afastaram por três anos, após aposentadoria ou exoneração.;✅ Certo. Juízes não podem advogar no tribunal do qual se afastaram por três anos, após aposentadoria ou exoneração (art. 96, parágrafo único, V).
O STF julga mandados de injunção quando a norma regulamentadora deve ser elaborada pelo Presidente da República, Congresso Nacional ou outros órgãos mencionados na Constituição.;"✅ Certo. O STF julga mandados de injunção quando a norma regulamentadora deve ser elaborada por órgãos constitucionais (art. 102, I, ""q"")."
A competência para julgar ações contra o CNJ é do STF.;"✅ Certo. As ações contra o CNJ são julgadas pelo STF (art. 102, I, ""r"")."
O STJ é responsável por julgar conflitos entre leis locais e federais, mas não sobre atos de governo local.;"✅ Certo. O STJ julga conflitos entre leis locais e federais, mas não sobre atos de governo local (art. 105, I, ""a"")."
Ações cíveis contra o Presidente da República seguem rito especial.;"❌ Errado. As ações cíveis contra o Presidente seguem rito ordinário comum, não foro especial (art. 102, I, ""d"")."
Crimes a bordo de navios ou aeronaves são julgados pela Justiça Federal, exceto crimes militares.;✅ Certo. A competência para julgar crimes a bordo de navios ou aeronaves é da Justiça Federal, exceto crimes militares (art. 109, IX).
O STF mantém competência para o julgamento de crimes de responsabilidade e ações de natureza penal contra autoridades superiores.;"✅ Certo. O STF mantém competência para julgamento de crimes de responsabilidade e ações penais contra autoridades superiores (art. 102, I, ""g"")."
"O STF julga processos envolvendo Ministros de Estado e Comandantes das Forças Armadas, e o STJ julga os ""coatores"".";"✅ Certo. O STF julga os ""pacientes"" e o STJ julga os ""coatores"" nesses casos (art. 105, I, ""c"")."
Crimes do Ministério Público do Distrito Federal e Territórios são julgados pelo TRF da 1ª Região.;✅ Certo. Crimes do MPDFT são julgados pelo TRF da 1ª Região (art. 108, I, a).
O STF possui uma competência restrita para julgamentos originários, com um rol taxativo de competências.;✅ Certo. O STF tem competência restrita para julgamentos originários, com um rol taxativo de competências (art. 102).
O requisito de repercussão geral é exigido para recurso extraordinário, mas não para recurso especial.;✅ Certo. Repercussão geral é requisito para recurso extraordinário, mas não para recurso especial.
Se o STF julgar uma reclamação procedente, anula o ato administrativo ou cassará a decisão judicial.;✅ Certo. Se o STF julgar uma reclamação procedente, anula o ato administrativo ou cassará a decisão judicial, determinando nova decisão (art. 103, §3º).
A competência para julgar questões específicas foi transferida para o STJ com a EC 45/04.;✅ Certo. A competência para julgar questões específicas passou ao STJ com a EC 45/04.
Propostas de lei devem ser enviadas ao Congresso pelos tribunais superiores, não pelos tribunais regionais.;✅ Certo. Propostas de lei devem ser enviadas ao Congresso pelos tribunais superiores, não pelos tribunais regionais.
O CNJ tem natureza de órgão de controle interno.;❌ Errado. O CNJ é um órgão administrativo do Poder Judiciário, com controle externo da atividade da Magistratura, não pode revisar decisões judiciais.
O CNJ pode revisar decisões judiciais de tribunais.;❌ Errado. O CNJ não pode revisar decisões judiciais, apenas questões administrativas.
A promoção de magistrados segue os princípios do art. 93, II da Constituição.;✅ Certo. A promoção de magistrados segue os princípios do art. 93, II da Constituição.
Não há impedimento para a indicação de juízes para os Tribunais Regionais Federais e Tribunais de Justiça, desde que a lista seja tríplice elaborada pelo próprio tribunal.;✅ Certo. Não há impedimento para a indicação de juízes para os Tribunais Regionais Federais e Tribunais de Justiça, desde que a lista seja tríplice elaborada pelo próprio tribunal (art. 104, I).
O STF tem competência originária para casos que envolvam o pacto federativo, como conflitos entre autarquias federais e Estados-membros.;"✅ Certo. O STF tem competência originária para casos envolvendo o pacto federativo, como conflitos entre autarquias federais e Estados-membros (art. 102, I, ""f"")."
Se o conflito não colocar em risco o pacto federativo, a competência é da Justiça Federal.;✅ Certo. Se o conflito não colocar em risco ao pacto federativo, a competência é da Justiça Federal.
Apenas o STF pode promover a quebra de sigilo em casos envolvendo parlamentares devido à prerrogativa de função.;✅ Certo. Apenas o STF pode promover a quebra de sigilo em casos envolvendo parlamentares (art. 102, II).
Juízes federais julgam crimes políticos, mas o STF é competente para julgar recursos ordinários relacionados a esses crimes.;✅ Certo. Juízes federais julgam crimes políticos, mas o STF é competente para julgar recursos ordinários relacionados a esses crimes (art. 109, IV e art. 102, II).
O Tribunal de Justiça tem competência para julgar a constitucionalidade de normas em face da Constituição Federal.;❌ Errado. O Tribunal de Justiça não tem competência para julgar a constitucionalidade de normas em face da Constituição Federal, apenas em relação à Constituição Estadual. Deve ser proposto ao STF em controle abstrato.
Não existe declaração de inconstitucionalidade de norma originária, pois ela provém de um poder inicial, ilimitado e incondicionado.;✅ Certo. Normas originárias não podem ser declaradas inconstitucionais, pois provêm de um poder inicial, ilimitado e incondicionado.
O STF pode realizar controle preventivo de emendas constitucionais por meio de mandado de segurança, que só pode ser impetrado por parlamentares.;✅ Certo. O STF pode realizar controle preventivo de emendas constitucionais por meio de mandado de segurança, impetrado exclusivamente por parlamentares.
O efeito repristinatório permite que uma norma revogada retorne após a declaração de inconstitucionalidade de outra norma.;✅ Certo. Repristinação permite que a revogação de uma norma X, considerada inconstitucional, leve ao retorno da norma Y. A legislação permite efeitos não retroativos (ex-nunc), preservando a segurança jurídica.
A decisão com efeito vinculante obriga o próprio STF a seguir sua própria decisão em casos futuros.;❌ Errado. O efeito vinculante obriga Judiciário e administração pública, mas não obriga o próprio STF nem o Legislativo, que pode legislar novamente sobre o tema.
A decisão de inconstitucionalidade tem efeitos retroativos (ex-tunc), a não ser que o tribunal decida que os efeitos sejam apenas a partir da decisão (ex-nunc).;✅ Certo. A regra é que a decisão tenha efeitos retroativos (ex-tunc), mas pode ser decidido que os efeitos sejam apenas a partir da decisão (ex-nunc).
Em controle abstrato, apenas os fundamentos da decisão podem ter efeito vinculante.;❌ Errado. Em controle abstrato, a parte dispositiva da decisão deve ser observada, mas os fundamentos também podem ser vinculantes.
A modulação temporal dos efeitos de uma decisão de inconstitucionalidade serve para evitar efeitos retroativos ou para limitar os efeitos a partir de um momento específico.;✅ Certo. A modulação temporal pode ser usada para não retroagir os efeitos ou para que passem a ter efeitos a partir de um momento específico, por questões de segurança jurídica.
O AGU deve defender a norma impugnada, exceto em casos excepcionais, quando já existirem precedentes indicando sua inconstitucionalidade.;✅ Certo. O AGU deve defender a norma impugnada, salvo em casos excepcionais, quando já houver precedentes indicando sua inconstitucionalidade.
Lei ordinária municipal que contraria a lei orgânica municipal é considerada inconstitucional.;❌ Errado. Lei ordinária municipal que contraria a lei orgânica municipal é considerada ilegal, não inconstitucional. Só se fala em inconstitucionalidade em relação à lei orgânica do Distrito Federal.
O Presidente da República exerce controle preventivo de constitucionalidade ao vetar projetos de lei alegando inconstitucionalidade.;✅ Certo. O Presidente da República exerce controle preventivo de constitucionalidade ao vetar projetos de lei alegando inconstitucionalidade.
A Cláusula de Reserva de Plenário exige que a inconstitucionalidade de normas seja declarada por maioria absoluta do plenário.;✅ Certo. A Cláusula de Reserva de Plenário (art. 97) exige que a inconstitucionalidade de normas seja declarada por maioria absoluta do plenário.
O Poder Constituinte Derivado Reformador é ilimitado e pode modificar qualquer parte da Constituição.;❌ Errado. O Poder Constituinte Derivado Reformador não é ilimitado, sendo sujeito a restrições formais e materiais. Se não observados os requisitos constitucionais, a emenda será declarada inconstitucional.
O efeito vinculante se aplica ao Legislativo, obrigando-o a seguir as decisões do STF.;❌ Errado. O efeito vinculante aplica-se apenas aos órgãos do Judiciário e Executivo, não ao Legislativo, que pode legislar novamente sobre o tema.
O Presidente pode exercer controle preventivo de constitucionalidade por meio de veto jurídico, mas também pode exercer controle repressivo via Ação Direta de Inconstitucionalidade (ADI).;✅ Certo. O Presidente pode exercer controle preventivo por meio de veto jurídico e também controle repressivo via Ação Direta de Inconstitucionalidade (ADI).
O controle preventivo de constitucionalidade pode ser realizado exclusivamente por parlamentares via mandado de segurança, questionando a inconstitucionalidade de processos legislativos.;✅ Certo. O controle preventivo de constitucionalidade é realizado exclusivamente por parlamentares via mandado de segurança, questionando a inconstitucionalidade de processos legislativos.
Quando uma Medida Provisória (MP) é convertida em lei, o mandado de segurança perde seu objeto, e o parlamentar perde legitimidade para questionar a norma via controle preventivo.;✅ Certo. Quando a MP é convertida em lei, o mandado de segurança perde seu objeto e o parlamentar perde legitimidade para questionar a norma via controle preventivo.
O parlamentar tem legitimidade para impetrar Ação Direta de Inconstitucionalidade (ADI), conforme a Constituição.;❌ Errado. O parlamentar não tem legitimidade para impetrar Ação Direta de Inconstitucionalidade (ADI), pois a Constituição não o legitima para isso.
Enquanto o controle de constitucionalidade estiver no âmbito preventivo, o parlamentar pode usar o mandado de segurança. Após a promulgação da lei, deve-se usar a ADI.;✅ Certo. Enquanto o controle de constitucionalidade estiver no âmbito preventivo, o parlamentar pode usar o mandado de segurança, mas após a promulgação da lei, deve-se usar a ADI.
O poder reformador pode ser exercido após o quinto ano da promulgação da Constituição e requer aprovação por maioria absoluta.;✅ Certo. O poder reformador pode ser exercido após o quinto ano da promulgação da Constituição e requer maioria absoluta para sua aprovação.
O controle concentrado de constitucionalidade é aplicável a súmulas de jurisprudência, pois o STF considera que elas têm caráter normativo suficiente para tal controle.;❌ Errado. O controle concentrado de constitucionalidade não é aplicável a súmulas de jurisprudência, pois o STF considera que elas não têm caráter normativo suficiente para tal controle.
A Ação Declaratória de Constitucionalidade (ADC) pode ser objeto de cautelar, mas a previsão para a cautelar de ADI está expressa na Constituição.;✅ Certo. A ADC pode ser objeto de cautelar, enquanto a previsão para a cautelar de ADI está expressa na Constituição (art. 102, I).
O controle preventivo de constitucionalidade é feito antes da promulgação de um projeto de lei para evitar que ele se torne parte do ordenamento jurídico.;✅ Certo. O controle preventivo de constitucionalidade é feito antes da promulgação de um projeto de lei para evitar que ele se torne parte do ordenamento jurídico.
O controle de constitucionalidade de normas em tese deve ser feito por meio de ações diretas (ADI, ADECON ou ADPF), mas outros meios, como mandado de segurança ou ação civil pública, podem ser usados de forma incidental.;✅ Certo. O controle de constitucionalidade de normas em tese deve ser feito por meio de ações diretas (ADI, ADECON ou ADPF), mas outros meios, como mandado de segurança ou ação civil pública, são usados de forma incidental.
A ação direta que impugna normas perante a Constituição Estadual é proposta no Tribunal de Justiça (TJ), mas pode ser revista pelo STF via recurso extraordinário, caso a ADI estadual seja negada.;✅ Certo. A ação direta que impugna normas perante a Constituição Estadual é proposta no TJ, mas pode ser revista pelo STF via recurso extraordinário, caso a ADI estadual seja negada.
O Chefe do Executivo pode recusar o cumprimento de leis ou atos normativos considerados inconstitucionais, mas essa prática se estende a outras autoridades subordinadas, como os Ministros de Estado.;❌ Errado. O Chefe do Executivo pode recusar o cumprimento de leis ou atos normativos considerados inconstitucionais, mas essa prática não se estende a outras autoridades subordinadas, como os Ministros de Estado.
No Brasil, normas originárias podem ser consideradas inconstitucionais, pois elas provêm de um poder constituinte originário, que é ilimitado e incondicionado.;❌ Errado. Normas originárias no Brasil não podem ser consideradas inconstitucionais, pois provêm de um poder constituinte originário, que é ilimitado e incondicionado.
Prefeitos municipais têm legitimidade para propor ADPF.;❌ Errado. Prefeitos municipais não têm legitimidade para propor ADPF, que é restrita aos legitimados do art. 103 da Constituição.
A cautelar tem a mesma eficácia da decisão de mérito, mas seus efeitos são retroativos (ex tunc).;❌ Errado. A cautelar tem a mesma eficácia da decisão de mérito, mas seus efeitos são não retroativos (ex nunc).
A ADPF pode ser usada quando há outro meio eficaz para sanar a lesividade, especialmente quando é possível usar a ADI.;❌ Errado. A ADPF só pode ser usada quando não houver outro meio eficaz para sanar a lesividade, especialmente se não for possível usar a ADI.
A ADPF deve ser usada de forma preventiva, mesmo quando há outros meios judiciais eficazes.;❌ Errado. A ADPF deve ser usada de forma residual, quando não há outro meio judicial eficaz.
O controle preventivo de constitucionalidade no STF pode ser feito por mandado de segurança impetrado por parlamentar.;✅ Correto. O controle preventivo de constitucionalidade no STF pode ser feito por mandado de segurança impetrado por parlamentar.
Emendas constitucionais não podem ser declaradas inconstitucionais, independentemente do procedimento ou limites do art. 60.;❌ Errado. Emendas constitucionais podem ser declaradas inconstitucionais se não observarem o procedimento correto ou extrapolarem os limites do art. 60 da Constituição.
O amicus curiae é uma intervenção de terceiros no processo.;❌ Errado. O amicus curiae não é uma intervenção de terceiros, é uma manifestação de terceiros no processo.
A ADPF obriga o Congresso a criar leis para preencher lacunas normativas.;❌ Errado. A ADPF não obriga o Congresso a criar leis, ao contrário do mandado de injunção, que busca cumprir lacunas normativas.
A ADI pode ser usada para controle preventivo de constitucionalidade.;❌ Errado. A ADI é para controle repressivo, não preventivo. Instrumentos preventivos são: análise pela CCJ, veto jurídico e mandado de segurança de parlamentar.
O controle de constitucionalidade das leis é feito apenas pelos tribunais superiores, como o STF.;❌ Errado. O controle de constitucionalidade das leis é feito pelos tribunais, com o STF sendo responsável por questões federais e os TJs para constituições estaduais.
Súmulas vinculantes podem ser alvo de controle concentrado de constitucionalidade.;❌ Errado. Súmulas vinculantes não podem ser alvo de controle concentrado de constitucionalidade.
A inconstitucionalidade sem nulidade ocorre quando a norma deve ser retirada do ordenamento jurídico por ser prejudicial.;✅ Correto. A inconstitucionalidade sem nulidade ocorre quando retirar a norma seria mais prejudicial, como em benefícios sociais.
A ADPF pode ser aproveitada como ADI, se satisfizer os requisitos necessários.;❌ Errado. A ADPF não pode ser aproveitada como ADI mesmo que satisfaça os requisitos necessários.
O efeito repristinatório ocorre quando uma norma inconstitucional revoga uma norma anterior que volta a vigorar.;✅ Correto. Efeito repristinatório: se uma norma for declarada inconstitucional, as normas revogadas por ela voltam a vigorar.
ADI e ADC são ações fungíveis, com efeitos semelhantes, mas objetivos opostos.;❌ Errado. ADI e ADC não são ações fungíveis. A improcedência de uma gera efeitos da outra, mas com objetivos opostos: inconstitucionalidade vs. constitucionalidade.
O Distrito Federal pode impugnar normas municipais no STF.;❌ Errado. O Distrito Federal é híbrido, agindo como Estado ou Município. Quando age como Município, não pode impugnar norma municipal no STF, pois não cabe ADI contra norma municipal.
Os legitimados para ajuizar ADI são divididos em dois grupos: Universais e Especiais.;✅ Correto. Legitimados para ADI são divididos em Universais (Presidente, PGR, OAB, partidos com representação no Congresso, etc.) e Especiais (Mesa de Assembleia Legislativa, Governador de Estado/DF, confederações sindicais de âmbito nacional).
