População do Brasil em 1822 (Independência);Entre 4,5 e 4,8 milhões, com 1/3 de escravos.
Como a distribuição de renda foi afetada pela política salarial?;A política salarial resultou em uma contenção do salário real, favorecendo a acumulação de capital e a alta taxa de lucro, com uma queda da participação da agropecuária no PIB e uma maior concentração de renda nas regiões Sudeste e Sul.
O que aconteceu com a concentração de renda entre 1960 e 1972?;A concentração de renda aumentou, com os 5% mais ricos passando a ganhar mais. O índice de Gini subiu de 0,497 em 1960 para 0,622 em 1972, indicando maior desigualdade.
Qual foi o impacto das políticas econômicas no crescimento da desigualdade?;O aumento dos rendimentos foi desigual, beneficiando especialmente os mais ricos. O crescimento econômico favoreceu uma pequena parcela da população, especialmente no setor de bens duráveis.
Quais melhorias ocorreram no acesso a bens e serviços entre 1960 e 1970?;Houve melhorias no acesso à luz elétrica, eletrodomésticos, saneamento, saúde e educação. A taxa de analfabetismo caiu de 39,5% (1960) para 33,1% (1970), e o número de graduados aumentou.
Como o emprego evoluiu entre 1968 e 1973?;O número de pessoas ocupadas cresceu de 28,455 milhões (1968) para 35,096 milhões (1973), com uma taxa de crescimento de 4,3% ao ano. O desemprego aberto foi baixo, entre 3% e 4,9% no setor urbano e de 0,4% a 2,3% no rural (1973).
Quais foram os objetivos básicos do governo Costa e Silva (1967-1973)?;O objetivo foi o desenvolvimento econômico e social, com foco no crescimento econômico e contenção da inflação.
Como o PIB do Brasil cresceu entre 1967 e 1973?;A meta de crescimento de 6% ao ano foi superada, com uma média de 10,2% entre 1967 e 1973 e 12,5% entre 1971-1973.
Como a produção industrial evoluiu entre 1967 e 1973?;A produção industrial cresceu a uma taxa real de 12,5% entre 1967-1970 e 14,3% de 1971 a 1973, superando a meta de 11%.
Como o governo lidou com as exportações entre 1969 e 1973?;A meta de aumento de 46% nas exportações foi superada, com vendas externas chegando a US$6.199 milhões em 1973.
O que aconteceu com a inflação entre 1967 e 1973?;"A meta de ""relativa estabilidade de preços"" não foi alcançada; a inflação voltou a subir em 1973, contrariando a expectativa de um ritmo inferior a 10% ao ano."
Quais foram as principais características da política econômica autoritária?;Houve interferência federal nas administrações estaduais e nas relações trabalhistas, com amplo respaldo do Executivo para implementar políticas econômicas com pouca reação do Legislativo ou Judiciário.
"Como a política salarial impactou os trabalhadores durante o ""milagre econômico""?";Os trabalhadores não se beneficiaram proporcionalmente do crescimento da renda real do país. Salários cresceram a taxas muito inferiores à produtividade ou ao PIB per capita.
Qual foi o impacto do Choque do Petróleo de 1973 na economia brasileira?;A quadruplicação dos preços do petróleo causou uma elevação significativa nos preços, afetando a economia brasileira, que era fortemente dependente das importações de petróleo. Isso diminuiu o poder de compra do país.
Qual era o cenário político e econômico no Brasil após o governo Médici?;O fim do governo Médici e a ascensão de Geisel marcaram a mudança no contexto político, com foco na distensão política. O governo Geisel deu continuidade à equipe de planejamento anterior, mas com um foco maior no equilíbrio político e controle da repressão.
Como a equipe do governo Geisel avaliou os desafios externos no início de seu mandato?;A equipe não percebeu os desafios das restrições externas, especialmente o choque do petróleo, e manteve uma política de estabilização ao invés de um ajuste estrutural mais drástico.
Quais foram os principais desafios enfrentados pelo governo Geisel?;A falta de apoio político e o otimismo em relação ao financiamento externo ajudaram a manter o endividamento externo e a inflação controlados temporariamente, mas a crise do petróleo e a dependência de financiamento externo geraram dificuldades.
Quais eram as duas opções principais de ajuste para o governo brasileiro lidar com a crise de 1980?;Desvalorização do câmbio e ajuste rápido dos preços relativos (com recessão inevitável) ou ajuste gradual com financiamento externo mais abundante (com risco de inflação mais elevada).
Quais erros de diagnóstico ocorreram no governo Geisel durante a crise de 1980?;O governo não compreendeu a gravidade da crise, teve uma visão excessivamente conservadora sobre as alternativas de política econômica e não percebeu as dinâmicas econômicas globais.
Quais medidas de curto prazo foram adotadas pelo governo Geisel?;Desrepressão dos preços, implementação de uma fórmula para correção monetária e intervenção no setor financeiro, com uma política monetária expansionista e mudanças nas regras de correção salarial.
Qual foi o impacto das medidas de curto prazo adotadas pelo governo Geisel?;As medidas tiveram um impacto direto na inflação e na instabilidade econômica, agravando a inflação devido ao aumento da liquidez.
Como a crise financeira e a desaceleração do crescimento impactaram o Brasil em 1975?;A crise financeira e a queda nas exportações marcaram o fim da tentativa de controle da inflação, levando o governo a adotar uma abordagem mais expansionista para evitar uma recessão profunda.
O que caracterizou a política de crescimento após 1975?;A política de crescimento teve uma reestruturação da oferta e demanda folgada, tolerância com taxas mais elevadas de inflação e ajustes inflacionários como resposta às novas possibilidades econômicas.
Como o II PND (Plano Nacional de Desenvolvimento) foi caracterizado?;Foi aprovado com uma visão pessimista sobre a elasticidade da economia, subordinando os objetivos de estabilização às metas de longo prazo, com conflitos entre a Seplan e o Ministério da Fazenda.
O que aconteceu com o controle de crédito durante o governo Geisel?;O governo, através do BNDE, continuou a financiar investimentos, mas aumentou o controle sobre a expansão do crédito, sendo uma medida central.
Quais foram as tentativas de estabilização em 1976?;O governo focou na contenção da inflação, adotando austeridade monetária, renovando a liberação das taxas de juros e enfrentando dificuldades com a expansão dos empréstimos e meios de pagamento.
Qual foi a opção do governo Geisel para controlar a inflação após 1976?;O governo optou por mais inflação e endividamento como resposta à crise do petróleo, com tentativas de desacelerar a economia e controlar a inflação no último trimestre de 1976.
O que marcou o fim do governo Geisel em 1977-1978?;O fim do governo Geisel foi marcado por austeridade monetária, restrição aos empréstimos ao setor privado, e um aumento nos conflitos políticos, incluindo o afastamento do ministro do Exército.
O que o governo Figueiredo tentou em relação à política fiscal em 1979?;O governo Figueiredo tentou um ajuste fiscal com corte de investimentos, buscando um superávit fiscal de 1% do PIB.
"Como o governo Figueiredo tentou reviver o ""milagre econômico""?";Tentou um novo ciclo de crescimento com controle de juros, indexação salarial, desvalorização cambial e manipulação das expectativas inflacionárias, mas a crise externa e o choque do petróleo dificultaram a implementação.
Qual foi a estratégia do governo Figueiredo em relação ao endividamento externo?;O governo Figueiredo enfrentou crescente endividamento externo, com a dívida externa brasileira crescendo US$18 bilhões entre 1974-1977 e outros US$18 bilhões entre 1978-1979.
O que foi o foco do II Plano Nacional de Desenvolvimento (II PND)?;O II PND visava superar dificuldades do balanço de pagamentos por meio de um crescimento acelerado, com foco em indústrias básicas, energia, substituição de importações e aumento das exportações.
Como o governo brasileiro lidou com a política de energia e câmbio durante o II PND?;Acelerou investimentos na prospecção de petróleo, aumentou a capacidade hidroelétrica em 60%, mas não houve desvalorização cambial, apenas restrições quantitativas e aumento das tarifas de importação.
O que aconteceu com as importações de 1974 a 1977?;As importações se mantiveram constantes em termos nominais, apesar do crescimento econômico de 7% ao ano, e em 1978 as importações representaram 7,2% do PIB, abaixo do nível anterior ao choque do petróleo.
Qual foi o desempenho da indústria de transformação durante o II PND?;A indústria de transformação foi o principal motor do crescimento, com destaque para a indústria da construção, que teve um crescimento médio anual de 9,7% real, impulsionado por grandes obras públicas.
Qual era a estratégia de política industrial do Brasil durante a década de 1970?;A estratégia foi centrada na substituição de importações nos setores de bens de capital e insumos básicos.
Quais foram os principais instrumentos utilizados na política de substituição de importações?;Isenções fiscais, crédito subsidiado e formas de reserva de mercado.
Quais órgãos implementaram a política de substituição de importações no Brasil?;O Conselho de Desenvolvimento Industrial e o Banco Nacional de Desenvolvimento Econômico (BNDE).
Quais foram as críticas à política de substituição de importações?;Críticas sobre a superestimação do mercado de bens de capital e a ignorância do caráter cíclico da demanda, além do risco da saturação dos mercados.
O que aconteceu com a participação das importações de bens de capital entre 1972 e 1982?;A participação caiu de 25,6% em 1972 para 9% em 1982.
Qual foi o impacto da política de substituição de importações nas exportações de bens de capital e insumos básicos?;As exportações de bens de capital aumentaram significativamente, e as exportações de insumos básicos, como papel, celulose e metalurgia, reduziram as importações de US$3,5 bilhões em 1974 para US$1,2 bilhões em 1979.
Como o comércio exterior brasileiro se comportou entre 1974 e 1980?;As exportações aumentaram de 7,5% do PIB em 1974 para 8,4% em 1980, e as importações caíram de 11,9% para 9,5% do PIB, apesar do segundo choque do petróleo.
Quais foram os custos visíveis da política econômica no Brasil durante a década de 1970 e início de 1980?;A política fiscal, creditícia e cambial aumentou o endividamento público, deteriorando a posição financeira do Estado, e resultou em queda da carga tributária líquida e agravamento da inflação na década de 1980.
Quais foram os principais problemas fiscais no início do governo Figueiredo (1979)?;O governo tentou estabilizar a economia, mas enfrentou dificuldades com a dívida externa, repressão de preços e desequilíbrios fiscais difíceis de corrigir.
O que aconteceu com a dívida interna do Brasil entre 1976 e 1979?;A dívida interna não monetizada aumentou de 9,1% para 11,8% do PIB até 1979.
O que Geisel priorizou em sua decisão econômica durante seu governo?;Geisel optou por priorizar o crescimento econômico em vez da estabilização, o que piorou as finanças públicas, com aumento do endividamento e problemas fiscais.
Qual foi o erro de avaliação do governo Geisel em relação ao consumo de energia?;O governo falhou em antecipar a necessidade de racionalizar o consumo de energia, especialmente com petróleo e óleo combustível.
Como a estatização da dívida externa afetou as finanças do Brasil?;A estatização da dívida externa e a emissão de dívida interna sem aumento correspondente na receita pública agravaram as finanças do governo.
O que aconteceu com a carga tributária do Brasil entre 1973 e 1983?;A carga tributária do setor público caiu de 16,8% para 8,7% do PIB, devido a subsídios e isenções fiscais, o que prejudicou a capacidade do governo de financiar seus compromissos.
Quais foram os desafios econômicos do Brasil nos anos 1980?;O desequilíbrio fiscal e o aumento da dívida pública contribuíram para a crise econômica dos anos 1980, com dificuldades em controlar a inflação e resolver problemas fiscais.
O que o governo Figueiredo adotou a partir de 1981 para lidar com a crise econômica interna?;A partir de 1981, o governo adotou uma postura ortodoxa, focando em controles monetários e redução de demanda.
Quais eram os objetivos da política econômica de 1981-1982?;Redução da necessidade de divisas estrangeiras, controlando a absorção interna, estimulando exportações e reduzindo importações.
Quais foram as estratégias de ajuste de curto prazo adotadas em 1981?;Desvalorização limitada pela crise de 1979, recessão mundial e reorientação de despesas.
Quais foram as principais medidas fiscais tomadas pelo governo em 1981?;Aumento de taxas de juros internas, restrições ao crédito, aumento da carga tributária (como correção do imposto de renda em 55%) e aumento do IOF.
Como o governo Figueiredo tentou apoiar as exportações e a agricultura em 1981?;O governo restabeleceu o incentivo fiscal à exportação de manufaturados e aumentou o crédito rural.
Qual foi o principal efeito da política monetária na inflação durante a década de 1980?;A inflação não foi controlada, contrariando as expectativas de redução pela política monetária, com preços industriais aumentando 120% até meados de 1981.
O que aconteceu com a balança comercial do Brasil em 1981?;Houve um superávit de US$1,2 bilhão em 1981, após um déficit de US$2,8 bilhões em 1980, com aumento das exportações e redução do coeficiente de importação.
O que ocorreu com o produto industrial do Brasil em 1981?;O produto industrial caiu 10%, com declínios significativos nos bens de consumo duráveis e bens de capital.
Como a recessão de 1981 foi caracterizada?;A recessão foi considerada uma reversão do movimento de antecipação de consumo de bens duráveis de 1980.
Quais foram os motivos para o governo brasileiro evitar o apoio do FMI?;O governo evitou recorrer ao FMI para preservar a autonomia política e evitar mudanças drásticas em sua estratégia. Isso custou ao Brasil aproximadamente US$400 milhões em juros.
O que aconteceu com as exportações brasileiras em 1982?;O Brasil exportou US$ 3 bilhões a menos do que no ano anterior, afetado pela recessão mundial e declínio da capacidade de importar de alguns países.
Como a recessão de 1982 afetou a balança comercial?;A queda nos gastos com importações foi superior a US$ 2,6 bilhões, resultando em uma redução do superávit comercial de menos de US$ 500 milhões.
Como o pagamento de juros impactou a economia brasileira em 1982?;O pagamento de juros aumentou em US$ 2,2 bilhões, fazendo o déficit em conta corrente se tornar praticamente independente da absorção doméstica.
O que aconteceu com a moratória mexicana em 1982?;A moratória mexicana evidenciou que a estratégia brasileira de ajustamento de longo prazo não convenceu os banqueiros privados. O Brasil iniciou conversações com o FMI e bancos privados em setembro de 1982.
O que ocorreu durante a reunião de Toronto em 1982?;A reunião buscava aumentar os recursos do FMI e do Banco Mundial, mas não teve sucesso em aumentar os fundos financeiros.
O que foi a operação de emergência de 1982?;O Brasil obteve fundos de emergência, como empréstimos de US$ 1,5 bilhão do governo americano e US$ 500 milhões do Banco de Compensações Internacionais (BIS).
Qual foi o objetivo do Plano de Ajustamento para 1983?;O plano visava crescimento das exportações de 9,5% e redução das importações em 17%, com um superávit comercial projetado para 1983 de US$ 6 bilhões.
Como o governo Figueiredo lidou com as pressões políticas e eleitorais em 1982?;O governo tentou evitar que o auxílio do FMI fosse tema da campanha eleitoral, focando a oposição na renegociação da dívida externa.
O que aconteceu após as eleições de 1982?;Após as eleições, o governo anunciou que começaria a submeter um programa de ajustamento ao FMI, envolvendo políticas macroeconômicas e comerciais supervisionadas pelo FMI.
Qual foi a situação econômica do Brasil em 1982?;A economia brasileira ficou estagnada, com um crescimento real do PIB de apenas 0,8%, e a inflação acumulada no ano foi de 100%.
Como o governo brasileiro tentou ajustar suas finanças em 1983?;O governo adotou medidas fiscais e cambiais, incluindo a desvalorização do cruzeiro em 30% e pacotes de crédito para estimular exportações e substituir importações.
O que foi a desindexação salarial proposta pelo governo em 1983?;Medidas de desindexação salarial para evitar a aceleração da inflação, incluindo o Decreto-lei nº 2.012, que eliminava o adicional de 10% para salários até 3 salários mínimos.
Qual foi o resultado do ajuste externo em 1983?;O superávit comercial foi de US$6,5 bilhões, superando a meta, mas o déficit em conta corrente ficou em US$6,8 bilhões (2,7% do PIB).
Como o Brasil lidou com os atrasos de pagamento em 1983?;O Brasil teve atrasos de pagamentos de US$2,3 bilhões devido à conta de capitais.
Quais foram os desafios fiscais e de inflação em 1983?;A inflação acelerada dificultou a implementação das metas fiscais acordadas com o FMI, e choques cambiais e agrícolas impulsionaram a inflação.
O que aconteceu com o FMI em 1983?;O FMI suspendeu o desembolso de US$2 bilhões devido ao fracasso do Brasil em reduzir o déficit nominal.
Quais mudanças foram introduzidas nas cartas de intenções do Brasil ao FMI?;"O conceito de ""resultado operacional"" do setor público foi introduzido na quarta carta de intenções, com ajustes fiscais envolvendo cortes nas despesas de capital das empresas estatais."
Qual foi a previsão do déficit público para 1983?;O déficit público foi projetado em 3% do PIB no final de 1983, abaixo dos 6,2% em 1982.
O governo utilizou quais instrumentos para controlar a especulação cambial?;O governo utilizou títulos indexados ao câmbio para controlar a especulação contra o cruzeiro.
Qual foi o impacto da recessão industrial em 1983?;A produção industrial caiu 5,9% em 1983, com forte impacto no setor de bens de capital e uma queda acentuada na produção de bens de consumo não duráveis.
O que aconteceu com o PIB do Brasil em 1983?;O PIB caiu 2,9% em 1983, com uma perda de 11% na renda per capita desde o pico de 1980.
Qual foi o principal fator que impulsionou a recuperação econômica do Brasil em 1984?;A recuperação foi impulsionada pela demanda externa e pelo aumento das exportações, além do aumento da renda rural e urbana.
O que o FMI concedeu ao Brasil em 27 de fevereiro de 1984?;"O FMI concedeu ao Brasil um ""waiver"" devido ao não cumprimento de alguns critérios financeiros e dificuldades em obter financiamento externo adicional em 1983."
Qual foi a inflação do Brasil em 1984?;A inflação foi de 223,8% em 1984, com aceleração no segundo semestre devido à demanda por recomposição salarial e aumento do consumo.
O que o Brasil obteve em relação ao comércio exterior em 1984?;O Brasil obteve superávit comercial de US$ 13,1 bilhões, superando a meta acordada com o FMI, e as reservas internacionais aumentaram em mais de US$ 7 bilhões.
O que aconteceu com a produção industrial em 1984?;A produção industrial cresceu 6,3% em 1984, com destaque para a indústria extrativa mineral e a indústria de transformação.
Qual foi a principal dificuldade enfrentada pelo Brasil nas negociações com o FMI em 1985?;O governo brasileiro não conseguiu apoio político para uma nova carta de intenções com o FMI devido à inflação alta e à resistência ao estreitamento do espaço de manobra.
Quais foram as principais dificuldades internas que agravaram a inflação no Brasil?;A inflação foi resultado de um longo período de ajustamento, com conflitos distributivos de renda e uma espiral de salários e preços.
Como o ajuste externo da economia brasileira foi avaliado?;O ajuste foi bem-sucedido no aumento dos superávits comerciais e no reequilíbrio da conta corrente, mas não houve mudanças estruturais profundas.
O que caracterizou a inflação no Brasil entre 1981 e 1984?;A inflação foi resistente às pressões deflacionárias e teve grandes saltos, como em 1979 e 1983, devido a choques cambiais e reajustes salariais.
Quais foram os dois grandes saltos inflacionários no Brasil?;O primeiro foi no final de 1979, quando a inflação dobrou para 100% ao ano, e o segundo foi em 1983, com uma maxidesvalorização que causou um salto para 200% ao ano.
Como a inflação se comportou no Brasil em 1984?;A inflação estabilizou em 10% ao mês, mas temia-se nova aceleração com a recuperação econômica.
Quais foram as duas propostas inovadoras para eliminar a inflação inercial?;Moeda indexada (Arida e Resende, 1985) e Choque heterodoxo (Lopes, 1986).
Quais foram os principais programas de estabilização entre 1985 e 1989?;Plano Cruzado (1986), Plano Bresser (1987), e Plano Verão (1989).
O que caracterizava a inflação inercial no Brasil?;A inflação era predominantemente inercial, resultante dos mecanismos de indexação como correção de preços, salários, taxa de câmbio e ativos financeiros.
Qual era a relação entre salário real e taxa de inflação?;Havia uma relação inversa entre salário real médio e taxa de inflação, representada pelas curvas EI (Equilíbrio Inflacionário) e ED (Equilíbrio Distributivo).
O que dificultava a fixação dos preços relativos durante o processo inflacionário?;A dessincronização dos reajustes salariais dificultava a estabilização e resultava em grandes redistribuições de renda entre os trabalhadores.
Quais medidas o governo de Tancredo Neves adotou em 1985?;O governo adotou medidas austeras, como a paralisação das operações bancárias oficiais, corte de 10% no orçamento fiscal e proibição de contratações no setor público.
O que foi o congelamento de preços em abril de 1985?;O governo congelou os preços de produtos siderúrgicos e derivados de petróleo, o que fez a inflação cair para 7,2% em abril de 1985.
Como a inflação se comportou após o descongelamento de preços em 1985?;Em junho de 1985, iniciou-se o descongelamento gradual dos preços e a inflação subiu para 14,0% em agosto de 1985 devido a choques de oferta agrícola.
Quem substituiu o ministro da Fazenda em 1985 e quais mudanças ocorreram?;Dílson Funaro substituiu Dornelles e adotou metas mais modestas de estabilização de inflação e alterações nas regras de indexação.
Como a inflação se comportou no final de 1985 e início de 1986?;A inflação subiu para 13,4% em dezembro de 1985 e 16,2% em janeiro de 1986 devido a choques de oferta agrícola e aumento nos preços de alimentos.
Quais foram as condições prévias para o Plano Cruzado em 1986?;O crescimento do produto industrial (9,2%), superávit comercial de US$12,5 bilhões e reservas internacionais de US$11,6 bilhões, além da queda no preço do petróleo.
O que foi o Plano Cruzado (1986)?;O Plano Cruzado estabeleceu a nova moeda, o cruzado (Cz$), e implementou um congelamento de preços para evitar redistribuições de renda e riqueza.
Como foi feita a conversão de salários no Plano Cruzado?;Os salários foram convertidos com base no poder de compra médio dos últimos seis meses, com um abono de 8% para assalariados e 16% para o salário mínimo.
O que foi o congelamento de preços no Plano Cruzado?;O congelamento de preços ocorreu nos níveis de 27 de fevereiro de 1986, com exceção da energia elétrica, que teve um aumento de 20%.
O que foi o novo índice de preços ao consumidor (IPC) no Plano Cruzado?;O IPCA foi substituído por um novo IPC, com a base deslocada para 28 de fevereiro de 1986.
Qual foi o nível da taxa de câmbio no Brasil após o Plano Cruzado em 1986?;A taxa de câmbio foi fixada no nível vigente em 27 de fevereiro de 1986.
Como estava a posição externa da economia brasileira em 1986?;A economia brasileira estava em boa posição externa, não sendo necessário fazer uma maxidesvalorização.
Quais foram as regras para reajuste de aluguéis no Plano Cruzado?;Os aluguéis residenciais tiveram relações média-pico com reajustes semestrais e anuais. Aluguéis comerciais tiveram coeficientes multiplicativos de acordo com a frequência contratual.
O que ocorreu com os contratos com taxas de juros após o Plano Cruzado?;Contratos com taxas pós-fixadas se tornaram nominais após a supressão da correção monetária. A indexação em contratos de curto prazo foi proibida, exceto para cadernetas de poupança.
O que aconteceu com a ORTN no Plano Cruzado?;A ORTN foi substituída pela OTN, com valor nominal congelado por 12 meses.
Qual era o foco inicial da política monetária no Plano Cruzado?;A política monetária inicialmente focava em acomodar o aumento da demanda por moeda, com atenção às taxas de juros.
Quais foram os desafios enfrentados pelo governo com as taxas de juros durante o Plano Cruzado?;Altas taxas poderiam prejudicar os investimentos e aumentar a dívida pública, enquanto taxas baixas poderiam estimular a especulação.
"O que foi o ""imposto inflacionário"" e como ele foi afetado no Plano Cruzado?";"O ""imposto inflacionário"" perdeu eficácia com a queda da inflação, afetando o pacote fiscal do governo."
Quais foram os resultados do Plano Cruzado no período de março a junho de 1986?;A inflação caiu substancialmente, mas surgiram distorções de preços e sintomas de excesso de demanda, como escassez de produtos e aumento do poder de compra.
O que ocorreu no período de julho a outubro de 1986 durante o Cruzadinho?;O Cruzadinho introduziu novos impostos e buscou reduzir o consumo, mas não teve impacto significativo devido à escassez de matérias-primas e bens intermediários.
Como o governo lidou com a desvalorização do cruzado em outubro de 1986?;O governo anunciou uma desvalorização do cruzado de 1,8% e um regime de minidesvalorizações eventuais, agravando a deterioração das contas externas.
Quais medidas foram tomadas durante o Cruzado II (novembro de 1986 a junho de 1987)?;O pacote fiscal incluía reajustes de preços públicos e aumento de impostos indiretos, com impacto imediato de um choque inflacionário.
Como o governo modificou o IPC durante o Cruzado II?;O governo substituiu o IPCA pelo INPC, que atribuía menor peso a itens como automóveis e cigarros, e regulamentou a escala móvel dos salários.
O que aconteceu com a indexação no Cruzado II?;A indexação foi reinstituída, com minidesvalorizações cambiais diárias e contratos financeiros atrelados às Letras do Banco Central (LBCs).
Qual foi o impacto da inflação e dos ajustes salariais no início de 1987?;A inflação atingiu 16,8% em janeiro de 1987, consumindo a maior parte do reajuste salarial de 20%.
Como o governo respondeu ao fracasso do Plano Cruzado em 1987?;O governo cedeu à pressão pela liberalização de preços e suspendeu quase todos os controles em fevereiro de 1987.
O que aconteceu com os pagamentos da dívida externa em 1987?;O governo suspendeu os pagamentos de juros da dívida externa, buscando estancar a perda de reservas cambiais e iniciar renegociações.
O que contribuiu para a desaceleração econômica no início de 1987?;A desaceleração foi causada pela alta inflação, aumento das taxas de juros, incerteza econômica e limitações às importações de matérias-primas essenciais.
O que aconteceu com a balança comercial brasileira entre outubro de 1986 e janeiro de 1987?;A balança comercial brasileira tornou-se negativa.
Quais foram as dificuldades enfrentadas pelo governo brasileiro durante esse período?;O governo enfrentou dificuldades em recuperar a economia, o que levou à moratória da dívida externa.
O que aconteceu com o ministro Dílson Funaro em abril de 1987?;Dílson Funaro deixou o cargo devido à falha em controlar a inflação e renegociar a dívida externa.
Quem assumiu o cargo de Ministro da Fazenda em abril de 1987?;Bresser Pereira assumiu o cargo.
Qual foi a meta de crescimento do PIB anunciada por Bresser Pereira para 1987?;A meta foi 3,5% para 1987, contrastando com a meta anterior de 7%.
O que foi o objetivo do Plano Bresser, anunciado em 12/06/1987?;Combater a inflação com medidas ortodoxas e heterodoxas, supressão da escala móvel salarial e redução do déficit público.
Quais foram as medidas principais do Plano Bresser?;Congelamento de salários por três meses, congelamento de preços, desvalorização do cruzado, e redução do déficit público.
O que ocorreu com a inflação após a implementação do Plano Bresser entre julho e dezembro de 1987?;A inflação mensal foi reduzida de 21,4% (junho) para 3% (julho), mas aumentou para 14,1% em dezembro.
Quais foram os aspectos negativos do Plano Bresser?;Falha em manter o congelamento de preços, dificuldade em controlar a inflação e crescimento acelerado dos salários reais.
Quem assumiu o Ministério da Fazenda em janeiro de 1988?;Maílson da Nóbrega assumiu o cargo.
Quais foram as metas propostas por Maílson da Nóbrega para a inflação e o déficit público?;Estabilização da inflação em 15% ao mês e redução gradual do déficit público para 7-8% do PIB em 1988.
"O que foi o ""feijão-com-arroz"" na política econômica de 1988?";O governo promoveu um congelamento dos saldos dos empréstimos ao setor público e suspensão de reajustes salariais para funcionários públicos.
Quais foram os resultados do primeiro semestre de 1988?;O déficit público foi reduzido para 1,1% do PIB, e a meta de 4% do PIB para o ano estava viável.
Como o governo lidou com a inflação no primeiro semestre de 1988?;O governo evitou novo congelamento de preços, o que ajudou a conter a inflação abaixo de 20% ao mês.
O que aconteceu com a inflação na segunda metade de 1988?;A inflação subiu para mais de 19% ao mês devido ao aumento dos preços públicos e um choque agrícola desfavorável.
Quais foram os resultados das negociações da dívida externa em 1988?;Em janeiro de 1988, a moratória dos juros da dívida externa foi suspensa, e foi firmado um acordo preliminar de dívida externa de US$ 5,2 bilhões.
O que foi a nova Constituição de 1988 no contexto econômico?;A Constituição transferiu responsabilidades econômicas para o Congresso, aumentou as vinculações da receita e redistribuiu parte da receita da União para estados e municípios.
O que foi o pacto social de novembro de 1988?;Um acordo entre governo, empresários e trabalhadores para limitar reajustes de preços e reduzir a inflação.
Qual foi a inflação em novembro e dezembro de 1988?;A inflação foi de 26,9% em novembro e 28,8% em dezembro.
Quais eram as expectativas para a inflação em janeiro de 1989?;A inflação em janeiro de 1989 superaria 30%.
O que foi o objetivo do Plano Verão de 1989?;Combater a inflação com medidas de estabilização híbrida, combinando elementos ortodoxos e heterodoxos.
O que foi a reforma monetária do Plano Verão?;Introdução do cruzado novo (NCz$), substituindo 1.000 cruzados por 1 cruzado novo.
Qual foi a diferença do congelamento de preços do Plano Verão em relação ao Plano Bresser?;O congelamento foi por tempo indeterminado, com aumentos permitidos antes do congelamento para itens essenciais.
Quais foram as medidas monetárias e fiscais do Plano Verão?;Taxas de juros reais elevadas e ajuste fiscal rigoroso com cortes de gastos, redução de ministérios e privatizações.
Como o Plano Verão lidou com os reajustes salariais?;"Não definiu regras claras; suspendeu a URP inicialmente e os reajustes foram negociados com os sindicatos."
Quais foram os resultados iniciais do Plano Verão?;Interrompeu a trajetória hiperinflacionária temporariamente.
Por que o Plano Verão fracassou a longo prazo?;Aumento da inflação após reajustes e descongelamento, falta de credibilidade do governo e especulação.
Quem foi beneficiado e prejudicado pela redistribuição de renda do Plano Verão?;"Devedores foram beneficiados; credores tiveram perdas."
Qual foi a inflação mensal em 1989 e início de 1990?;Superou 50% em 1989, ultrapassou 70% em fevereiro e chegou a 84% em março de 1990.
O que os Planos Cruzado, Bresser e Verão não conseguiram resolver?;Problemas estruturais da economia e conflitos distributivos de renda.
Qual foi a tendência das políticas monetária e fiscal entre 1985-1990?;Predominantemente acomodatícias, sem resolver desequilíbrios.
"Como evoluíram os ""choques"" de estabilização ao longo do tempo?";Tornaram-se menos eficazes, mais curtos e menos abrangentes.
Como os agentes econômicos reagiram à ameaça de novas escaladas inflacionárias?;Ajustaram preços e salários com maior frequência, alimentando a inflação.
Que impacto as variações de inflação tiveram na economia real?;Aumentaram a incerteza, prejudicaram investimentos e afetaram negativamente a economia.
Qual foi a taxa média de crescimento do PIB entre 1985-1989?;4,4% ao ano.
Qual foi o crescimento médio do PIB entre 1980 e 1989?;2,9% ao ano.
Qual foi o crescimento da renda per capita na década de 1980?;0,9% ao ano.
Qual foi o crescimento da indústria entre 1980 e 1989?;2% ao ano.
Por que a década de 1980 é chamada de “década perdida”?;Estagnação econômica, inflação alta e desequilíbrios internos/externos.
Qual foi o custo da desaceleração econômica segundo projeções para 2000?;PIB per capita 30% inferior ao esperado.
Qual taxa de investimento seria necessária para crescimento sustentado de 6% ao ano?;Cerca de 23% do PIB.
Por que a poupança foi um obstáculo ao crescimento?;Poupança externa desapareceu após 1984 e a pública tornou-se negativa a partir de 1982.
O que aconteceu com a carga tributária líquida após 1985?;Caiu para menos de 10% do PIB.
Qual foi a tendência dos superávits comerciais entre 1984 e 1988?;Subiram de US$ 12-13 bilhões para US$ 19 bilhões.
O que permitiu a redução do estoque da dívida externa em 1988-1989?;Superávit comercial e ajuste recessivo.
Quem assumiu a presidência em 15 de março de 1990?;Fernando Collor.
Qual era a inflação ao assumir a presidência em 1990?;Superior a 80% ao mês.
Que medidas econômicas Collor anunciou no primeiro dia de governo?;Plano de estabilização com reformas estruturais: abertura comercial, redução do papel do Estado e reforma administrativa.
Qual foi o resultado do Plano Collor em relação à inflação?;Reduziu temporariamente, mas falhou na estabilização de longo prazo.
Quais reformas Collor conseguiu implementar com sucesso?;Privatizações e liberalização comercial.
O que representou o Plano Collor na estratégia econômica brasileira?;Início da reversão do modelo estatal-autárquico vigente desde os anos 1940.
Como Collor lidou com as pressões políticas do Centro-Sul?;Mostrou-se insensível às pressões contra as reformas.
